/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes
BDL037_Suna_EyeTracking_Walk2_Render.mov,1254,fixation,21073,703278.333333,703411.666667,133.333333,702943.333333,00:11:43.31200,142.210000,35.210000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1255,fixation,21082,703613.333333,703713.333333,100.000000,703245.000000,00:11:43.61300,170.770000,51.000000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1256,fixation,21086,703746.666667,703846.666667,100.000000,703378.333333,00:11:43.74700,169.350000,158.350000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1257,fixation,21096,704046.666667,704180.000000,133.333333,703711.666667,00:11:44.08000,205.140000,64.230000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1258,fixation,21100,704180.000000,704313.333333,133.333333,703845.000000,00:11:44.21300,176.450000,43.840000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1259,fixation,21106,704313.333333,704613.333333,300.000000,704045.000000,00:11:44.41300,140.980000,22.400000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1260,fixation,21118,704613.333333,705115.000000,501.666667,704445.000000,00:11:44.81300,120.670000,34.580000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1261,fixation,21130,705115.000000,705381.666667,266.666667,704846.666667,00:11:45.21500,137.320000,30.220000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1262,fixation,21147,705381.666667,706250.000000,868.333333,705413.333333,00:11:45.78200,177.060000,28.090000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1263,fixation,21162,706283.333333,706383.333333,100.000000,705915.000000,00:11:46.28300,159.800000,70.700000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1264,fixation,21166,706383.333333,706516.666667,133.333333,706048.333333,00:11:46.41700,138.520000,78.910000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1265,fixation,21171,706550.000000,706683.333333,133.333333,706215.000000,00:11:46.58300,117.070000,22.070000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1266,fixation,21214,707383.333333,708718.333333,1335.000000,707650.000000,00:11:48.01800,196.460000,149.680000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1267,fixation,21245,708751.666667,709453.333333,701.666667,708685.000000,00:11:49.05300,183.430000,153.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1268,fixation,21263,709620.000000,709786.666667,166.666667,709285.000000,00:11:49.65300,177.720000,137.640000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1269,fixation,21274,709920.000000,710186.666667,266.666667,709651.666667,00:11:50.02000,179.120000,29.440000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1270,fixation,21279,710186.666667,710288.333333,101.666667,709818.333333,00:11:50.18700,205.950000,63.240000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1271,fixation,21283,710288.333333,710421.666667,133.333333,709953.333333,00:11:50.32200,235.100000,109.110000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1272,fixation,21287,710455.000000,710555.000000,100.000000,710086.666667,00:11:50.45500,195.400000,40.010000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1273,fixation,21316,711321.666667,711590.000000,268.333333,711053.333333,00:11:51.42200,212.430000,140.170000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1274,fixation,21325,711723.333333,711823.333333,100.000000,711355.000000,00:11:51.72300,189.650000,209.030000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1275,fixation,21339,711990.000000,712456.666667,466.666667,711821.666667,00:11:52.19000,205.730000,192.240000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1276,fixation,21351,712523.333333,712756.666667,233.333333,712221.666667,00:11:52.59000,160.690000,181.270000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1277,fixation,21358,712790.000000,712958.333333,168.333333,712455.000000,00:11:52.82300,144.870000,177.950000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1278,fixation,21371,713058.333333,713525.000000,466.666667,712890.000000,00:11:53.25800,148.860000,164.150000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1279,fixation,21391,713925.000000,714025.000000,100.000000,713556.666667,00:11:53.92500,174.490000,35.820000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1280,fixation,21423,714660.000000,715393.333333,733.333333,714625.000000,00:11:54.99300,260.270000,248.700000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1281,fixation,21457,716128.333333,716228.333333,100.000000,715760.000000,00:11:56.12800,313.790000,204.930000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1282,fixation,21473,716561.666667,716828.333333,266.666667,716293.333333,00:11:56.66200,75.580000,150.920000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1283,fixation,21480,716828.333333,717030.000000,201.666667,716526.666667,00:11:56.89500,47.020000,150.320000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1284,fixation,21490,717196.666667,717330.000000,133.333333,716861.666667,00:11:57.23000,6.380000,90.700000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1285,fixation,21493,717330.000000,717430.000000,100.000000,716961.666667,00:11:57.33000,18.340000,76.620000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1286,fixation,21498,717463.333333,717630.000000,166.666667,717128.333333,00:11:57.49700,66.820000,87.010000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1287,fixation,21507,717696.666667,717996.666667,300.000000,717428.333333,00:11:57.79700,69.220000,133.020000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1288,fixation,21515,718030.000000,718163.333333,133.333333,717695.000000,00:11:58.06300,19.690000,148.250000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1289,fixation,21521,718230.000000,718365.000000,135.000000,717896.666667,00:11:58.26500,29.330000,143.830000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1290,fixation,21533,718631.666667,718765.000000,133.333333,718296.666667,00:11:58.66500,110.760000,145.100000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1291,fixation,21554,719298.333333,719498.333333,200.000000,718996.666667,00:11:59.36500,114.920000,181.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1292,fixation,21567,719766.666667,719900.000000,133.333333,719431.666667,00:11:59.80000,43.120000,259.960000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1293,fixation,21570,719900.000000,720000.000000,100.000000,719531.666667,00:11:59.90000,120.200000,193.250000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1294,fixation,21586,720333.333333,720600.000000,266.666667,720065.000000,00:12:00.43300,162.350000,124.160000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1295,fixation,21591,720600.000000,720700.000000,100.000000,720231.666667,00:12:00.60000,149.670000,173.220000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1296,fixation,21610,721201.666667,721335.000000,133.333333,720866.666667,00:12:01.23500,105.000000,194.820000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1297,fixation,21639,722201.666667,722303.333333,101.666667,721833.333333,00:12:02.20200,93.920000,163.290000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1298,fixation,21664,722970.000000,723170.000000,200.000000,722668.333333,00:12:03.03700,226.960000,106.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1299,fixation,21673,723203.333333,723536.666667,333.333333,722968.333333,00:12:03.33700,220.220000,106.970000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1300,fixation,21683,723671.666667,723771.666667,100.000000,723303.333333,00:12:03.67200,132.130000,54.170000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1301,fixation,21691,723838.333333,724105.000000,266.666667,723570.000000,00:12:03.93800,188.430000,48.660000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1302,fixation,21711,724571.666667,724738.333333,166.666667,724236.666667,00:12:04.60500,110.890000,166.940000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1303,fixation,21729,724871.666667,725606.666667,735.000000,724838.333333,00:12:05.20700,89.840000,187.720000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1304,fixation,21742,725606.666667,725773.333333,166.666667,725271.666667,00:12:05.64000,100.190000,176.650000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1305,fixation,21752,725973.333333,726073.333333,100.000000,725605.000000,00:12:05.97300,142.990000,176.040000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1306,fixation,21755,726073.333333,726173.333333,100.000000,725705.000000,00:12:06.07300,115.760000,182.170000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1307,fixation,21761,726240.000000,726375.000000,135.000000,725906.666667,00:12:06.27500,110.030000,179.840000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1308,fixation,21782,726908.333333,727108.333333,200.000000,726606.666667,00:12:06.97500,119.350000,126.240000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1309,fixation,21790,727108.333333,727441.666667,333.333333,726873.333333,00:12:07.24200,78.020000,147.700000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1310,fixation,21816,728076.666667,728210.000000,133.333333,727741.666667,00:12:08.11000,126.540000,188.180000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1311,fixation,21825,728410.000000,728510.000000,100.000000,728041.666667,00:12:08.41000,190.750000,171.540000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1312,fixation,21830,728576.666667,728676.666667,100.000000,728208.333333,00:12:08.57700,239.500000,15.090000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1313,fixation,21836,728743.333333,728876.666667,133.333333,728408.333333,00:12:08.77700,208.770000,29.370000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1314,fixation,21840,728910.000000,729011.666667,101.666667,728541.666667,00:12:08.91000,180.400000,53.390000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1315,fixation,21844,729011.666667,729145.000000,133.333333,728676.666667,00:12:09.04500,190.760000,78.160000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1316,fixation,21849,729145.000000,729345.000000,200.000000,728843.333333,00:12:09.21200,203.800000,86.530000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1317,fixation,21854,729345.000000,729511.666667,166.666667,729010.000000,00:12:09.37800,184.400000,86.500000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1318,fixation,21875,729511.666667,730713.333333,1201.666667,729710.000000,00:12:10.07800,187.770000,21.060000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1319,fixation,21898,730813.333333,730980.000000,166.666667,730478.333333,00:12:10.84700,194.750000,2.320000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1320,fixation,21916,731380.000000,731615.000000,235.000000,731078.333333,00:12:11.44700,130.380000,54.060000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1321,fixation,21921,731615.000000,731715.000000,100.000000,731246.666667,00:12:11.61500,148.430000,157.940000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1322,fixation,21959,732015.000000,733816.666667,1801.666667,732513.333333,00:12:12.88200,186.140000,65.220000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1323,fixation,22011,733816.666667,735518.333333,1701.666667,734250.000000,00:12:14.61800,181.600000,88.120000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1324,fixation,22040,735551.666667,735686.666667,135.000000,735216.666667,00:12:15.58500,170.820000,161.870000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1325,fixation,22049,735720.000000,736153.333333,433.333333,735518.333333,00:12:15.88700,165.720000,154.570000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1326,fixation,22065,736253.333333,736653.333333,400.000000,736051.666667,00:12:16.42000,177.490000,153.330000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1327,fixation,22093,736720.000000,738055.000000,1335.000000,736986.666667,00:12:17.35500,184.570000,151.090000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1328,fixation,22124,738356.666667,738523.333333,166.666667,738021.666667,00:12:18.39000,337.140000,140.950000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1329,fixation,22151,739256.666667,739390.000000,133.333333,738921.666667,00:12:19.29000,162.850000,106.930000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1330,fixation,22154,739390.000000,739490.000000,100.000000,739021.666667,00:12:19.39000,180.730000,106.940000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1331,fixation,22163,739490.000000,739991.666667,501.666667,739323.333333,00:12:19.69200,185.640000,76.550000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1332,fixation,22173,739991.666667,740158.333333,166.666667,739656.666667,00:12:20.02500,192.400000,77.740000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1333,fixation,22177,740158.333333,740258.333333,100.000000,739790.000000,00:12:20.15800,150.210000,16.770000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1334,fixation,22186,740425.000000,740591.666667,166.666667,740090.000000,00:12:20.45800,187.190000,48.930000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1335,fixation,22190,740591.666667,740691.666667,100.000000,740223.333333,00:12:20.59200,179.980000,69.160000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1336,fixation,22200,740891.666667,741060.000000,168.333333,740556.666667,00:12:20.92500,161.520000,20.550000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1337,fixation,22209,741093.333333,741460.000000,366.666667,740858.333333,00:12:21.22700,167.710000,138.490000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1338,fixation,22220,741560.000000,741726.666667,166.666667,741225.000000,00:12:21.59300,156.480000,146.780000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1339,fixation,22226,741760.000000,741926.666667,166.666667,741425.000000,00:12:21.79300,159.050000,129.350000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1340,fixation,22247,742461.666667,742628.333333,166.666667,742126.666667,00:12:22.49500,146.620000,151.440000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1341,fixation,22251,742628.333333,742728.333333,100.000000,742260.000000,00:12:22.62800,153.560000,149.290000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1342,fixation,22262,742995.000000,743095.000000,100.000000,742626.666667,00:12:22.99500,236.500000,52.410000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1343,fixation,22265,743095.000000,743195.000000,100.000000,742726.666667,00:12:23.09500,210.530000,42.880000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1344,fixation,22270,743228.333333,743361.666667,133.333333,742893.333333,00:12:23.26200,167.610000,26.780000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1345,fixation,22293,743963.333333,744163.333333,200.000000,743661.666667,00:12:24.03000,342.040000,112.230000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1346,fixation,22315,744230.000000,745398.333333,1168.333333,744395.000000,00:12:24.76300,332.850000,144.420000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1347,fixation,22338,745498.333333,745631.666667,133.333333,745163.333333,00:12:25.53200,296.980000,223.020000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1348,fixation,22351,745898.333333,746098.333333,200.000000,745596.666667,00:12:25.96500,216.710000,65.650000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1349,fixation,22369,746433.333333,746766.666667,333.333333,746198.333333,00:12:26.56700,214.700000,102.290000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1350,fixation,22377,746800.000000,746966.666667,166.666667,746465.000000,00:12:26.83300,211.620000,91.270000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1351,fixation,22398,747533.333333,747635.000000,101.666667,747165.000000,00:12:27.53300,43.970000,27.700000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1352,fixation,22401,747635.000000,747735.000000,100.000000,747266.666667,00:12:27.63500,57.370000,51.230000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1353,fixation,22404,747735.000000,747835.000000,100.000000,747366.666667,00:12:27.73500,71.720000,65.500000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1354,fixation,22421,748235.000000,748435.000000,200.000000,747933.333333,00:12:28.30200,280.040000,38.630000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1355,fixation,22428,748468.333333,748701.666667,233.333333,748166.666667,00:12:28.53500,219.960000,28.900000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1356,fixation,22441,748801.666667,749236.666667,435.000000,748601.666667,00:12:28.97000,132.630000,32.350000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1357,fixation,22452,749270.000000,749470.000000,200.000000,748968.333333,00:12:29.33700,122.200000,43.720000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1358,fixation,22458,749470.000000,749670.000000,200.000000,749168.333333,00:12:29.53700,149.130000,171.000000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1359,fixation,22465,749770.000000,749870.000000,100.000000,749401.666667,00:12:29.77000,112.560000,168.240000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1360,fixation,22477,750070.000000,750371.666667,301.666667,749801.666667,00:12:30.17000,122.510000,169.720000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1361,fixation,22488,750405.000000,750738.333333,333.333333,750170.000000,00:12:30.53800,104.400000,166.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1362,fixation,22503,750871.666667,751271.666667,400.000000,750670.000000,00:12:31.03800,112.930000,153.080000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1363,fixation,22526,751773.333333,751940.000000,166.666667,751438.333333,00:12:31.80700,138.500000,147.610000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1364,fixation,22532,751973.333333,752106.666667,133.333333,751638.333333,00:12:32.00700,61.980000,2.070000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1365,fixation,22538,752173.333333,752340.000000,166.666667,751838.333333,00:12:32.20700,130.960000,158.870000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1366,fixation,22554,752440.000000,753141.666667,701.666667,752371.666667,00:12:32.74000,104.040000,171.680000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1367,fixation,22568,753141.666667,753375.000000,233.333333,752840.000000,00:12:33.20800,122.490000,156.430000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1368,fixation,22604,753375.000000,755510.000000,2135.000000,754041.666667,00:12:34.41000,98.750000,164.500000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1369,fixation,22645,755711.666667,755945.000000,233.333333,755410.000000,00:12:35.77800,96.060000,169.530000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1370,fixation,22651,755978.333333,756078.333333,100.000000,755610.000000,00:12:35.97800,99.890000,176.220000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1371,fixation,22666,756411.666667,756611.666667,200.000000,756110.000000,00:12:36.47800,97.650000,200.870000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1372,fixation,22677,756711.666667,757080.000000,368.333333,756476.666667,00:12:36.84500,96.710000,171.790000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1373,fixation,22704,757713.333333,757880.000000,166.666667,757378.333333,00:12:37.74700,247.640000,95.860000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1374,fixation,22712,757913.333333,758213.333333,300.000000,757645.000000,00:12:38.01300,186.230000,91.500000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1375,fixation,22721,758246.666667,758448.333333,201.666667,757946.666667,00:12:38.31500,217.880000,62.270000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1376,fixation,22726,758448.333333,758581.666667,133.333333,758113.333333,00:12:38.48200,213.800000,77.580000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1377,fixation,22730,758615.000000,758715.000000,100.000000,758246.666667,00:12:38.61500,224.400000,50.410000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1378,fixation,22734,758715.000000,758848.333333,133.333333,758380.000000,00:12:38.74800,177.080000,165.390000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1379,fixation,22751,759081.666667,759650.000000,568.333333,758946.666667,00:12:39.31500,107.520000,12.720000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1380,fixation,22766,759783.333333,759916.666667,133.333333,759448.333333,00:12:39.81700,131.770000,0.880000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1381,fixation,22772,759916.666667,760183.333333,266.666667,759648.333333,00:12:40.01700,140.970000,71.810000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1382,fixation,22778,760183.333333,760316.666667,133.333333,759848.333333,00:12:40.21700,184.360000,73.110000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1383,fixation,22782,760316.666667,760450.000000,133.333333,759981.666667,00:12:40.35000,167.940000,54.670000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1384,fixation,22789,760583.333333,760683.333333,100.000000,760215.000000,00:12:40.58300,151.340000,174.890000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1385,fixation,22798,760850.000000,761018.333333,168.333333,760515.000000,00:12:40.88300,119.570000,171.190000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1386,fixation,22803,761018.333333,761185.000000,166.666667,760683.333333,00:12:41.05200,140.520000,160.640000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1387,fixation,22809,761251.666667,761351.666667,100.000000,760883.333333,00:12:41.25200,124.080000,168.990000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1388,fixation,22847,761618.333333,763486.666667,1868.333333,762151.666667,00:12:42.52000,104.890000,154.810000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1389,fixation,22891,763955.000000,764088.333333,133.333333,763620.000000,00:12:43.98800,146.140000,174.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1390,fixation,22910,764621.666667,764721.666667,100.000000,764253.333333,00:12:44.62200,223.130000,57.730000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1391,fixation,22916,764788.333333,764955.000000,166.666667,764453.333333,00:12:44.82200,269.880000,46.750000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1392,fixation,22922,764990.000000,765156.666667,166.666667,764655.000000,00:12:45.02300,268.300000,41.340000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1393,fixation,22928,765223.333333,765323.333333,100.000000,764855.000000,00:12:45.22300,215.270000,193.810000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1394,fixation,22953,765956.666667,766256.666667,300.000000,765688.333333,00:12:46.05700,198.710000,58.140000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1395,fixation,22960,766290.000000,766391.666667,101.666667,765921.666667,00:12:46.29000,187.500000,101.720000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,1396,fixation,22965,766458.333333,766558.333333,100.000000,766090.000000,00:12:46.45800,224.590000,93.690000,-1000.000000,-1000.000000,,,
