/Users/pslive1/Documents/Walk_Projext/BDL064_Kermit_EyeTracking_Walk/BDL064_Kermit_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes
BDL064_Kermit_EyeTracking_Walk.mov,900,fixation,17997,600550.000000,600818.333333,268.333333,600281.666667,00:10:00.65000,204.800000,105.070000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,901,fixation,18003,600818.333333,600985.000000,166.666667,600483.333333,00:10:00.85200,166.740000,130.750000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,902,fixation,18010,600985.000000,601285.000000,300.000000,600716.666667,00:10:01.08500,170.950000,98.290000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,903,fixation,18031,601285.000000,602386.666667,1101.666667,601416.666667,00:10:01.78500,117.680000,171.650000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,904,fixation,18105,602753.333333,605823.333333,3070.000000,603886.666667,00:10:04.25500,261.830000,176.380000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,905,fixation,18156,605890.000000,606125.000000,235.000000,605588.333333,00:10:05.95700,175.060000,153.780000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,906,fixation,18166,606191.666667,606458.333333,266.666667,605923.333333,00:10:06.29200,128.410000,163.280000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,907,fixation,18173,606458.333333,606691.666667,233.333333,606156.666667,00:10:06.52500,144.690000,165.850000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,908,fixation,18180,606725.000000,606858.333333,133.333333,606390.000000,00:10:06.75800,196.650000,164.590000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,909,fixation,18187,606925.000000,607125.000000,200.000000,606623.333333,00:10:06.99200,260.310000,165.710000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,910,fixation,18218,607125.000000,608995.000000,1870.000000,607658.333333,00:10:08.02700,253.130000,203.680000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,911,fixation,18253,609161.666667,609295.000000,133.333333,608826.666667,00:10:09.19500,234.200000,124.240000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,912,fixation,18266,609395.000000,609928.333333,533.333333,609260.000000,00:10:09.62800,165.210000,132.940000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,913,fixation,18280,610061.666667,610196.666667,135.000000,609726.666667,00:10:10.09500,85.800000,188.430000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,914,fixation,18287,610196.666667,610563.333333,366.666667,609961.666667,00:10:10.33000,67.910000,194.420000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,915,fixation,18299,610663.333333,610863.333333,200.000000,610361.666667,00:10:10.73000,200.490000,142.120000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,916,fixation,18319,610863.333333,611998.333333,1135.000000,611028.333333,00:10:11.39700,195.640000,173.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,917,fixation,18341,612065.000000,612298.333333,233.333333,611763.333333,00:10:12.13200,213.530000,71.090000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,918,fixation,18349,612365.000000,612531.666667,166.666667,612030.000000,00:10:12.39800,146.250000,141.640000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,919,fixation,18356,612531.666667,612800.000000,268.333333,612263.333333,00:10:12.63200,128.110000,156.400000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,920,fixation,18365,612800.000000,613133.333333,333.333333,612565.000000,00:10:12.93300,133.620000,180.820000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,921,fixation,18380,613200.000000,613766.666667,566.666667,613065.000000,00:10:13.43300,224.850000,147.040000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,922,fixation,18408,613766.666667,615068.333333,1301.666667,614000.000000,00:10:14.36800,246.490000,193.890000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,923,fixation,18434,615168.333333,615368.333333,200.000000,614866.666667,00:10:15.23500,172.670000,149.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,924,fixation,18444,615435.000000,615803.333333,368.333333,615201.666667,00:10:15.57000,161.560000,115.640000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,925,fixation,18455,615836.666667,616103.333333,266.666667,615568.333333,00:10:15.93700,118.600000,108.080000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,926,fixation,18479,616336.666667,617238.333333,901.666667,616368.333333,00:10:16.73700,185.030000,120.310000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,927,fixation,18497,617238.333333,617538.333333,300.000000,616970.000000,00:10:17.33800,214.030000,127.410000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,928,fixation,18504,617538.333333,617671.666667,133.333333,617203.333333,00:10:17.57200,187.440000,110.240000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,929,fixation,18514,617671.666667,618206.666667,535.000000,617536.666667,00:10:17.90500,136.780000,72.790000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,930,fixation,18534,618473.333333,618773.333333,300.000000,618205.000000,00:10:18.57300,55.000000,203.720000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,931,fixation,18551,618840.000000,619508.333333,668.333333,618771.666667,00:10:19.14000,137.570000,183.690000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,932,fixation,18566,619575.000000,619808.333333,233.333333,619273.333333,00:10:19.64200,230.310000,130.080000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,933,fixation,18593,619908.333333,621243.333333,1335.000000,620173.333333,00:10:20.54200,175.160000,179.320000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,934,fixation,18619,621343.333333,621576.666667,233.333333,621041.666667,00:10:21.41000,288.150000,55.880000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,935,fixation,18633,621743.333333,622076.666667,333.333333,621508.333333,00:10:21.87700,296.270000,10.790000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,936,fixation,18660,622778.333333,622878.333333,100.000000,622410.000000,00:10:22.77800,106.370000,87.110000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,937,fixation,18666,622945.000000,623078.333333,133.333333,622610.000000,00:10:22.97800,155.940000,88.490000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,938,fixation,18684,623378.333333,623846.666667,468.333333,623211.666667,00:10:23.58000,66.590000,213.210000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,939,fixation,18703,624146.666667,624346.666667,200.000000,623845.000000,00:10:24.21300,230.650000,85.160000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,940,fixation,18716,624413.333333,624948.333333,535.000000,624278.333333,00:10:24.64700,172.610000,116.100000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,941,fixation,18727,624948.333333,625148.333333,200.000000,624646.666667,00:10:25.01500,228.920000,161.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,942,fixation,18738,625181.666667,625681.666667,500.000000,625013.333333,00:10:25.38200,272.070000,198.260000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,943,fixation,18750,625715.000000,625915.000000,200.000000,625413.333333,00:10:25.78200,300.210000,201.210000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,944,fixation,18794,626383.333333,628185.000000,1801.666667,626881.666667,00:10:27.25000,143.870000,119.480000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,945,fixation,18823,628185.000000,628318.333333,133.333333,627850.000000,00:10:28.21800,149.320000,162.330000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,946,fixation,18829,628385.000000,628551.666667,166.666667,628050.000000,00:10:28.41800,197.890000,124.560000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,947,fixation,18847,628551.666667,629586.666667,1035.000000,628651.666667,00:10:29.02000,188.610000,205.860000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,948,fixation,18870,629753.333333,629886.666667,133.333333,629418.333333,00:10:29.78700,63.630000,226.520000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,949,fixation,18879,629986.666667,630288.333333,301.666667,629718.333333,00:10:30.08700,102.110000,174.250000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,950,fixation,18893,630355.000000,630855.000000,500.000000,630186.666667,00:10:30.55500,211.810000,152.590000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,951,fixation,18944,630955.000000,633625.000000,2670.000000,631888.333333,00:10:32.25700,156.430000,88.950000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,952,fixation,18995,633858.333333,634160.000000,301.666667,633590.000000,00:10:33.95800,70.150000,138.750000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,953,fixation,19011,634160.000000,634926.666667,766.666667,634125.000000,00:10:34.49300,72.390000,190.230000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,954,fixation,19060,635426.666667,636896.666667,1470.000000,635760.000000,00:10:36.12800,181.740000,137.820000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,955,fixation,19099,636930.000000,637996.666667,1066.666667,637061.666667,00:10:37.43000,246.220000,203.320000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,956,fixation,19119,638030.000000,638265.000000,235.000000,637728.333333,00:10:38.09700,220.790000,176.010000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,957,fixation,19131,638265.000000,638798.333333,533.333333,638130.000000,00:10:38.49800,164.210000,169.460000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,958,fixation,19154,639098.333333,639533.333333,435.000000,638896.666667,00:10:39.26500,92.270000,247.850000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,959,fixation,19215,640366.666667,642336.666667,1970.000000,640933.333333,00:10:41.30200,262.850000,215.810000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,960,fixation,19279,642703.333333,644271.666667,1568.333333,643068.333333,00:10:43.43700,264.060000,196.730000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,961,fixation,19357,644605.000000,647543.333333,2938.333333,645671.666667,00:10:46.04000,143.620000,203.970000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,962,fixation,19416,647943.333333,648176.666667,233.333333,647641.666667,00:10:48.01000,212.800000,185.640000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,963,fixation,19439,648243.333333,649411.666667,1168.333333,648408.333333,00:10:48.77700,259.200000,191.160000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,964,fixation,19462,649511.666667,649678.333333,166.666667,649176.666667,00:10:49.54500,269.640000,138.160000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,965,fixation,19474,649745.000000,650246.666667,501.666667,649576.666667,00:10:49.94500,170.550000,166.960000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,966,fixation,19489,650280.000000,650680.000000,400.000000,650078.333333,00:10:50.44700,112.480000,202.770000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,967,fixation,19499,650746.666667,650913.333333,166.666667,650411.666667,00:10:50.78000,170.140000,155.310000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,968,fixation,19506,650913.333333,651213.333333,300.000000,650645.000000,00:10:51.01300,197.950000,120.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,969,fixation,19518,651346.666667,651548.333333,201.666667,651045.000000,00:10:51.41300,139.620000,136.950000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,970,fixation,19524,651548.333333,651781.666667,233.333333,651246.666667,00:10:51.61500,135.540000,174.790000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,971,fixation,19532,651815.000000,652015.000000,200.000000,651513.333333,00:10:51.88200,93.310000,215.800000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,972,fixation,19562,652148.333333,653716.666667,1568.333333,652515.000000,00:10:52.88300,181.300000,157.560000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,973,fixation,19591,653783.333333,654016.666667,233.333333,653481.666667,00:10:53.85000,223.990000,121.280000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,974,fixation,19602,654083.333333,654451.666667,368.333333,653850.000000,00:10:54.21800,146.830000,161.260000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,975,fixation,19612,654485.000000,654718.333333,233.333333,654183.333333,00:10:54.55200,226.770000,118.650000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,976,fixation,19640,655385.000000,655686.666667,301.666667,655116.666667,00:10:55.48500,208.300000,87.620000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,977,fixation,19652,655753.333333,656086.666667,333.333333,655518.333333,00:10:55.88700,230.520000,32.890000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,978,fixation,19660,656120.000000,656253.333333,133.333333,655785.000000,00:10:56.15300,226.350000,87.310000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,979,fixation,19667,656320.000000,656520.000000,200.000000,656018.333333,00:10:56.38700,200.650000,136.260000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,980,fixation,19674,656586.666667,656720.000000,133.333333,656251.666667,00:10:56.62000,200.570000,92.190000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,981,fixation,19682,656820.000000,657021.666667,201.666667,656520.000000,00:10:56.88800,252.850000,69.390000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,982,fixation,19706,657688.333333,657788.333333,100.000000,657320.000000,00:10:57.68800,221.760000,88.550000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,983,fixation,19711,657855.000000,657955.000000,100.000000,657486.666667,00:10:57.85500,239.170000,97.870000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,984,fixation,19718,658021.666667,658256.666667,235.000000,657720.000000,00:10:58.08800,204.540000,114.250000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,985,fixation,19748,658323.333333,659958.333333,1635.000000,658721.666667,00:10:59.09000,251.040000,112.000000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,986,fixation,19777,659958.333333,660258.333333,300.000000,659690.000000,00:11:00.05800,209.290000,163.080000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,987,fixation,19789,660358.333333,660625.000000,266.666667,660090.000000,00:11:00.45800,200.000000,97.430000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,988,fixation,19800,660658.333333,661093.333333,435.000000,660456.666667,00:11:00.82500,157.320000,170.880000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,989,fixation,19812,661193.333333,661326.666667,133.333333,660858.333333,00:11:01.22700,146.210000,145.180000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,990,fixation,19827,661426.666667,662093.333333,666.666667,661358.333333,00:11:01.72700,87.290000,211.090000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,991,fixation,19871,662126.666667,664330.000000,2203.333333,662826.666667,00:11:03.19500,211.630000,163.790000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,992,fixation,19914,664596.666667,664730.000000,133.333333,664261.666667,00:11:04.63000,144.600000,161.110000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,993,fixation,19929,664830.000000,665498.333333,668.333333,664763.333333,00:11:05.13200,97.010000,221.350000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,994,fixation,19957,665765.000000,666466.666667,701.666667,665696.666667,00:11:06.06500,215.610000,165.310000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,995,fixation,19973,666566.666667,666700.000000,133.333333,666231.666667,00:11:06.60000,292.200000,166.410000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,996,fixation,19986,666733.333333,667400.000000,666.666667,666665.000000,00:11:07.03300,314.460000,226.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,997,fixation,20010,667801.666667,667935.000000,133.333333,667466.666667,00:11:07.83500,221.530000,133.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,998,fixation,20017,667935.000000,668301.666667,366.666667,667700.000000,00:11:08.06800,267.100000,140.390000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,999,fixation,20028,668401.666667,668568.333333,166.666667,668066.666667,00:11:08.43500,188.340000,171.540000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1000,fixation,20036,668568.333333,668903.333333,335.000000,668333.333333,00:11:08.70200,165.460000,151.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1001,fixation,20045,668903.333333,669170.000000,266.666667,668635.000000,00:11:09.00300,209.320000,125.600000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1002,fixation,20058,669336.666667,669636.666667,300.000000,669068.333333,00:11:09.43700,123.160000,172.220000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1003,fixation,20068,669703.333333,669936.666667,233.333333,669401.666667,00:11:09.77000,193.940000,131.570000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1004,fixation,20095,669936.666667,671505.000000,1568.333333,670303.333333,00:11:10.67200,229.710000,126.970000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1005,fixation,20139,671840.000000,672540.000000,700.000000,671771.666667,00:11:12.14000,261.250000,145.510000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1006,fixation,20155,672573.333333,672840.000000,266.666667,672305.000000,00:11:12.67300,208.570000,232.000000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1007,fixation,20162,672875.000000,673008.333333,133.333333,672540.000000,00:11:12.90800,228.860000,177.190000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1008,fixation,20168,673075.000000,673241.666667,166.666667,672740.000000,00:11:13.10800,188.420000,210.420000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1009,fixation,20181,673441.666667,673708.333333,266.666667,673173.333333,00:11:13.54200,219.180000,65.090000,-1000.000000,-1000.000000,,,
