/Users/pslive1/Documents/Walk_Projext/BDL079_Daisy_Walk_RouteP1/BDL079_Daisy_Walk_RouteP1.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes
BDL079_Daisy_Walk_RouteP1.mov,450,fixation,7059,235501.666667,235768.333333,266.666667,235566.666667,00:03:55.60200,80.690000,175.100000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,451,fixation,7088,235768.333333,237438.333333,1670.000000,236535.000000,00:03:56.57000,129.370000,195.470000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,452,fixation,7117,237438.333333,237738.333333,300.000000,237503.333333,00:03:57.53800,128.220000,206.640000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,453,fixation,7124,237771.666667,237871.666667,100.000000,237736.666667,00:03:57.77200,161.090000,210.980000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,454,fixation,7134,238038.333333,238238.333333,200.000000,238070.000000,00:03:58.10500,105.130000,163.530000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,455,fixation,7140,238238.333333,238471.666667,233.333333,238270.000000,00:03:58.30500,120.250000,176.610000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,456,fixation,7147,238471.666667,238673.333333,201.666667,238503.333333,00:03:58.53800,79.600000,165.230000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,457,fixation,7154,238773.333333,238873.333333,100.000000,238738.333333,00:03:58.77300,86.820000,145.290000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,458,fixation,7157,238873.333333,238973.333333,100.000000,238838.333333,00:03:58.87300,97.570000,162.680000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,459,fixation,7162,239040.000000,239140.000000,100.000000,239005.000000,00:03:59.04000,84.300000,174.400000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,460,fixation,7170,239273.333333,239440.000000,166.666667,239271.666667,00:03:59.30700,95.850000,156.540000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,461,fixation,7175,239440.000000,239606.666667,166.666667,239438.333333,00:03:59.47300,85.980000,160.060000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,462,fixation,7188,239873.333333,240008.333333,135.000000,239873.333333,00:03:59.90800,97.340000,118.110000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,463,fixation,7191,240008.333333,240108.333333,100.000000,239973.333333,00:04:00.00800,90.690000,132.700000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,464,fixation,7198,240175.000000,240408.333333,233.333333,240206.666667,00:04:00.24200,58.120000,166.910000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,465,fixation,7207,240475.000000,240708.333333,233.333333,240506.666667,00:04:00.54200,61.810000,181.300000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,466,fixation,7214,240708.333333,240941.666667,233.333333,240740.000000,00:04:00.77500,83.170000,197.840000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,467,fixation,7219,240941.666667,241041.666667,100.000000,240906.666667,00:04:00.94200,294.620000,196.500000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,468,fixation,7223,241041.666667,241175.000000,133.333333,241040.000000,00:04:01.07500,107.530000,194.780000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,469,fixation,7226,241175.000000,241276.666667,101.666667,241140.000000,00:04:01.17500,127.420000,190.030000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,470,fixation,7230,241310.000000,241410.000000,100.000000,241275.000000,00:04:01.31000,103.310000,190.340000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,471,fixation,7238,241476.666667,241743.333333,266.666667,241541.666667,00:04:01.57700,78.550000,179.710000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,472,fixation,7246,241743.333333,242043.333333,300.000000,241808.333333,00:04:01.84300,102.540000,182.670000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,473,fixation,7255,242043.333333,242310.000000,266.666667,242108.333333,00:04:02.14300,104.660000,172.170000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,474,fixation,7263,242310.000000,242578.333333,268.333333,242375.000000,00:04:02.41000,120.440000,186.490000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,475,fixation,7270,242578.333333,242778.333333,200.000000,242610.000000,00:04:02.64500,303.440000,193.970000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,476,fixation,7278,242778.333333,243145.000000,366.666667,242876.666667,00:04:02.91200,101.550000,177.790000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,477,fixation,7287,243211.666667,243311.666667,100.000000,243176.666667,00:04:03.21200,167.520000,199.380000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,478,fixation,7291,243311.666667,243478.333333,166.666667,243310.000000,00:04:03.34500,195.290000,189.640000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,479,fixation,7299,243511.666667,243813.333333,301.666667,243576.666667,00:04:03.61200,148.360000,173.190000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,480,fixation,7308,243813.333333,244113.333333,300.000000,243878.333333,00:04:03.91300,94.680000,183.580000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,481,fixation,7317,244113.333333,244380.000000,266.666667,244178.333333,00:04:04.21300,105.360000,170.350000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,482,fixation,7331,244380.000000,245080.000000,700.000000,244645.000000,00:04:04.68000,115.310000,188.290000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,483,fixation,7345,245080.000000,245315.000000,235.000000,245113.333333,00:04:05.14800,99.910000,166.180000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,484,fixation,7356,245448.333333,245681.666667,233.333333,245480.000000,00:04:05.51500,74.020000,176.330000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,485,fixation,7361,245681.666667,245781.666667,100.000000,245646.666667,00:04:05.68200,62.980000,189.760000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,486,fixation,7369,245815.000000,246148.333333,333.333333,245913.333333,00:04:05.94800,68.690000,181.610000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,487,fixation,7376,246181.666667,246281.666667,100.000000,246146.666667,00:04:06.18200,282.230000,199.010000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,488,fixation,7381,246281.666667,246516.666667,235.000000,246313.333333,00:04:06.34800,56.730000,169.820000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,489,fixation,7390,246550.000000,246816.666667,266.666667,246615.000000,00:04:06.65000,74.510000,191.540000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,490,fixation,7395,246816.666667,246916.666667,100.000000,246781.666667,00:04:06.81700,293.530000,196.690000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,491,fixation,7399,246916.666667,247083.333333,166.666667,246915.000000,00:04:06.95000,80.000000,216.600000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,492,fixation,7407,247183.333333,247350.000000,166.666667,247181.666667,00:04:07.21700,111.030000,175.170000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,493,fixation,7413,247416.666667,247516.666667,100.000000,247381.666667,00:04:07.41700,157.930000,195.340000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,494,fixation,7420,247616.666667,247785.000000,168.333333,247615.000000,00:04:07.65000,244.960000,210.760000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,495,fixation,7437,248185.000000,248351.666667,166.666667,248183.333333,00:04:08.21800,62.810000,172.510000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,496,fixation,7446,248451.666667,248651.666667,200.000000,248483.333333,00:04:08.51800,117.810000,175.670000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,497,fixation,7451,248685.000000,248785.000000,100.000000,248650.000000,00:04:08.68500,309.090000,192.230000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,498,fixation,7457,248851.666667,248985.000000,133.333333,248850.000000,00:04:08.88500,42.230000,163.550000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,499,fixation,7466,249153.333333,249286.666667,133.333333,249151.666667,00:04:09.18700,67.840000,189.530000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,500,fixation,7474,249353.333333,249620.000000,266.666667,249418.333333,00:04:09.45300,86.960000,197.550000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,501,fixation,7484,249620.000000,250053.333333,433.333333,249751.666667,00:04:09.78700,65.130000,202.740000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,502,fixation,7498,250120.000000,250455.000000,335.000000,250218.333333,00:04:10.25300,59.800000,197.640000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,503,fixation,7507,250455.000000,250721.666667,266.666667,250520.000000,00:04:10.55500,297.230000,196.480000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,504,fixation,7515,250788.333333,250955.000000,166.666667,250786.666667,00:04:10.82200,102.460000,186.990000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,505,fixation,7523,251021.666667,251255.000000,233.333333,251053.333333,00:04:11.08800,81.950000,177.770000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,506,fixation,7530,251288.333333,251455.000000,166.666667,251286.666667,00:04:11.32200,122.870000,194.870000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,507,fixation,7535,251455.000000,251588.333333,133.333333,251453.333333,00:04:11.48800,129.240000,206.290000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,508,fixation,7543,251756.666667,251856.666667,100.000000,251721.666667,00:04:11.75700,94.570000,184.200000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,509,fixation,7550,251890.000000,252156.666667,266.666667,251955.000000,00:04:11.99000,107.240000,200.830000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,510,fixation,7555,252156.666667,252256.666667,100.000000,252121.666667,00:04:12.15700,122.160000,200.460000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,511,fixation,7565,252456.666667,252590.000000,133.333333,252455.000000,00:04:12.49000,334.180000,188.420000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,512,fixation,7572,252656.666667,252856.666667,200.000000,252688.333333,00:04:12.72300,77.780000,125.220000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,513,fixation,7580,252991.666667,253091.666667,100.000000,252956.666667,00:04:12.99200,109.820000,141.470000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,514,fixation,7592,253391.666667,253491.666667,100.000000,253356.666667,00:04:13.39200,284.980000,197.950000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,515,fixation,7596,253491.666667,253625.000000,133.333333,253490.000000,00:04:13.52500,76.520000,138.290000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,516,fixation,7606,253791.666667,254025.000000,233.333333,253823.333333,00:04:13.85800,62.090000,151.110000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,517,fixation,7611,254025.000000,254125.000000,100.000000,253990.000000,00:04:14.02500,68.440000,154.280000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,518,fixation,7616,254158.333333,254326.666667,168.333333,254156.666667,00:04:14.19200,64.280000,165.550000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,519,fixation,7631,254693.333333,254793.333333,100.000000,254658.333333,00:04:14.69300,63.090000,164.260000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,520,fixation,7657,255293.333333,255895.000000,601.666667,255526.666667,00:04:15.56200,239.770000,209.000000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,521,fixation,7688,256261.666667,257030.000000,768.333333,256560.000000,00:04:16.59500,241.930000,208.120000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,522,fixation,7704,257063.333333,257263.333333,200.000000,257095.000000,00:04:17.13000,225.050000,211.530000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,523,fixation,7755,258798.333333,258931.666667,133.333333,258796.666667,00:04:18.83200,85.470000,164.910000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,524,fixation,7759,258931.666667,259065.000000,133.333333,258930.000000,00:04:18.96500,70.070000,180.800000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,525,fixation,7768,259265.000000,259365.000000,100.000000,259230.000000,00:04:19.26500,72.940000,152.010000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,526,fixation,7776,259533.333333,259633.333333,100.000000,259498.333333,00:04:19.53300,112.420000,165.870000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,527,fixation,7801,259633.333333,261168.333333,1535.000000,260331.666667,00:04:20.36700,113.860000,180.890000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,528,fixation,7851,261235.000000,262936.666667,1701.666667,262000.000000,00:04:22.03500,119.920000,194.640000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,529,fixation,7881,263036.666667,263136.666667,100.000000,263001.666667,00:04:23.03700,285.490000,198.020000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,530,fixation,7889,263136.666667,263571.666667,435.000000,263268.333333,00:04:23.30300,104.990000,162.040000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,531,fixation,7899,263571.666667,263771.666667,200.000000,263603.333333,00:04:23.63800,289.910000,196.810000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,532,fixation,7909,263971.666667,264071.666667,100.000000,263936.666667,00:04:23.97200,181.370000,184.370000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,533,fixation,7922,264338.333333,264571.666667,233.333333,264370.000000,00:04:24.40500,100.880000,150.220000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,534,fixation,7931,264673.333333,264806.666667,133.333333,264671.666667,00:04:24.70700,70.240000,161.570000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,535,fixation,7937,264873.333333,265006.666667,133.333333,264871.666667,00:04:24.90700,32.520000,175.620000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,536,fixation,7941,265006.666667,265140.000000,133.333333,265005.000000,00:04:25.04000,298.670000,196.020000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,537,fixation,7949,265273.333333,265440.000000,166.666667,265271.666667,00:04:25.30700,81.410000,172.260000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,538,fixation,7965,265440.000000,266341.666667,901.666667,265805.000000,00:04:25.84000,97.510000,183.100000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,539,fixation,7984,266375.000000,266641.666667,266.666667,266440.000000,00:04:26.47500,133.340000,170.330000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,540,fixation,7991,266675.000000,266841.666667,166.666667,266673.333333,00:04:26.70800,70.170000,142.360000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,541,fixation,8114,270813.333333,270913.333333,100.000000,270778.333333,00:04:30.81300,264.320000,201.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,542,fixation,8117,270913.333333,271013.333333,100.000000,270878.333333,00:04:30.91300,291.440000,55.400000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,543,fixation,8184,273116.666667,273250.000000,133.333333,273115.000000,00:04:33.15000,323.870000,51.770000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,544,fixation,8187,273250.000000,273350.000000,100.000000,273215.000000,00:04:33.25000,330.120000,57.910000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,545,fixation,8194,273416.666667,273616.666667,200.000000,273448.333333,00:04:33.48300,256.910000,77.590000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,546,fixation,8201,273616.666667,273885.000000,268.333333,273681.666667,00:04:33.71700,279.620000,97.400000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,547,fixation,8226,274518.333333,274685.000000,166.666667,274516.666667,00:04:34.55200,226.270000,210.940000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,548,fixation,8236,274885.000000,274985.000000,100.000000,274850.000000,00:04:34.88500,120.320000,232.590000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,549,fixation,8296,276855.000000,277021.666667,166.666667,276853.333333,00:04:36.88800,245.480000,208.300000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,550,fixation,8312,277055.000000,277856.666667,801.666667,277386.666667,00:04:37.42200,249.850000,206.760000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,551,fixation,8327,277890.000000,278023.333333,133.333333,277888.333333,00:04:37.92300,244.170000,208.760000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,552,fixation,8334,278123.333333,278290.000000,166.666667,278121.666667,00:04:38.15700,247.090000,207.400000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,553,fixation,8344,278323.333333,278756.666667,433.333333,278455.000000,00:04:38.49000,249.400000,206.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,554,fixation,8366,279191.666667,279358.333333,166.666667,279190.000000,00:04:39.22500,260.010000,202.650000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,555,fixation,8375,279491.666667,279625.000000,133.333333,279490.000000,00:04:39.52500,261.350000,201.930000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,556,fixation,8384,279691.666667,280025.000000,333.333333,279790.000000,00:04:39.82500,262.800000,202.370000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,557,fixation,8421,280893.333333,281293.333333,400.000000,281025.000000,00:04:41.06000,260.920000,202.780000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,558,fixation,8523,284365.000000,284631.666667,266.666667,284430.000000,00:04:44.46500,205.670000,180.730000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,559,fixation,8531,284631.666667,284931.666667,300.000000,284696.666667,00:04:44.73200,210.620000,177.120000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,560,fixation,8563,284931.666667,286733.333333,1801.666667,285765.000000,00:04:45.80000,177.310000,172.910000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,561,fixation,8592,286733.333333,286868.333333,135.000000,286731.666667,00:04:46.76700,167.510000,177.400000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,562,fixation,8595,286868.333333,286968.333333,100.000000,286833.333333,00:04:46.86800,194.580000,176.160000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,563,fixation,8600,287035.000000,287135.000000,100.000000,287000.000000,00:04:47.03500,204.220000,174.100000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,564,fixation,8604,287168.333333,287268.333333,100.000000,287133.333333,00:04:47.16800,205.780000,178.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,565,fixation,8608,287268.333333,287435.000000,166.666667,287266.666667,00:04:47.30200,181.830000,187.670000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,566,fixation,8615,287435.000000,287701.666667,266.666667,287500.000000,00:04:47.53500,153.000000,195.950000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,567,fixation,8624,287701.666667,288035.000000,333.333333,287800.000000,00:04:47.83500,182.560000,189.410000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,568,fixation,8636,288203.333333,288370.000000,166.666667,288201.666667,00:04:48.23700,184.240000,238.650000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,569,fixation,8648,288403.333333,288970.000000,566.666667,288601.666667,00:04:48.63700,107.410000,193.730000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,570,fixation,8659,288970.000000,289136.666667,166.666667,288968.333333,00:04:49.00300,88.450000,165.110000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,571,fixation,8670,289336.666667,289505.000000,168.333333,289335.000000,00:04:49.37000,33.110000,177.470000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,572,fixation,8682,289738.333333,289871.666667,133.333333,289736.666667,00:04:49.77200,135.680000,139.110000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,573,fixation,8688,289971.666667,290071.666667,100.000000,289936.666667,00:04:49.97200,191.440000,131.770000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,574,fixation,8694,290138.333333,290271.666667,133.333333,290136.666667,00:04:50.17200,249.580000,127.750000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,575,fixation,8772,292675.000000,292975.000000,300.000000,292740.000000,00:04:52.77500,237.220000,151.110000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,576,fixation,8817,294210.000000,294443.333333,233.333333,294241.666667,00:04:54.27700,323.440000,126.820000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,577,fixation,8824,294443.333333,294643.333333,200.000000,294475.000000,00:04:54.51000,273.470000,135.890000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,578,fixation,8836,294878.333333,295011.666667,133.333333,294876.666667,00:04:54.91200,114.120000,203.460000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,579,fixation,8847,295011.666667,295611.666667,600.000000,295243.333333,00:04:55.27800,127.730000,183.530000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,580,fixation,8865,295611.666667,296213.333333,601.666667,295843.333333,00:04:55.87800,105.640000,129.410000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,581,fixation,8880,296380.000000,296480.000000,100.000000,296345.000000,00:04:56.38000,64.020000,104.830000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,582,fixation,8910,297381.666667,297481.666667,100.000000,297346.666667,00:04:57.38200,244.090000,208.500000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,583,fixation,8925,297515.000000,298348.333333,833.333333,297846.666667,00:04:57.88200,249.310000,206.950000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,584,fixation,8941,298381.666667,298515.000000,133.333333,298380.000000,00:04:58.41500,249.960000,206.740000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,585,fixation,8954,298650.000000,299116.666667,466.666667,298815.000000,00:04:58.85000,249.650000,206.800000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,586,fixation,9029,301253.333333,301553.333333,300.000000,301318.333333,00:05:01.35300,197.640000,216.960000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,587,fixation,9042,301753.333333,301886.666667,133.333333,301751.666667,00:05:01.78700,243.000000,208.080000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,588,fixation,9070,302688.333333,302855.000000,166.666667,302686.666667,00:05:02.72200,248.980000,206.960000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,589,fixation,9083,303088.333333,303288.333333,200.000000,303120.000000,00:05:03.15500,246.480000,207.100000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,590,fixation,9136,304490.000000,305425.000000,935.000000,304888.333333,00:05:04.92300,149.120000,204.580000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,591,fixation,9154,305425.000000,305725.000000,300.000000,305490.000000,00:05:05.52500,165.080000,223.500000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,592,fixation,9163,305725.000000,305991.666667,266.666667,305790.000000,00:05:05.82500,156.700000,211.260000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,593,fixation,9171,305991.666667,306291.666667,300.000000,306056.666667,00:05:06.09200,133.740000,215.020000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,594,fixation,9179,306291.666667,306526.666667,235.000000,306323.333333,00:05:06.35800,152.440000,212.620000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,595,fixation,9187,306526.666667,306793.333333,266.666667,306591.666667,00:05:06.62700,128.770000,192.030000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,596,fixation,9198,306793.333333,307293.333333,500.000000,306958.333333,00:05:06.99300,157.790000,210.450000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,597,fixation,9210,307293.333333,307593.333333,300.000000,307358.333333,00:05:07.39300,146.830000,210.390000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,598,fixation,9276,307593.333333,311700.000000,4106.666667,309561.666667,00:05:09.59700,157.320000,197.580000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,599,fixation,9446,314436.666667,316205.000000,1768.333333,315235.000000,00:05:15.27000,180.660000,206.360000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,600,fixation,9479,316338.333333,316505.000000,166.666667,316336.666667,00:05:16.37200,93.940000,170.270000,-1000.000000,-1000.000000,,,
