/Users/pslive1/Documents/Walk_Projext/BDL004_Goose_EyeTracking_Walk/BDL004_Goose_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,ToCut
BDL004_Goose_EyeTracking_Walk.mov,191,fixation,3202,106840,106973.3333,133.333333,106805,01:46.9,409.89,427.09,64,64,
BDL004_Goose_EyeTracking_Walk.mov,192,fixation,3205,106973.3333,107075,101.666667,106905,01:47.0,367.47,431.14,64,64,
BDL004_Goose_EyeTracking_Walk.mov,193,fixation,3211,107175,107275,100,107106.6667,01:47.2,244.27,444.52,52,52,
BDL004_Goose_EyeTracking_Walk.mov,194,fixation,3214,107275,107375,100,107206.6667,01:47.3,225.41,437.44,40,60,
BDL004_Goose_EyeTracking_Walk.mov,195,fixation,3217,107375,107475,100,107306.6667,01:47.4,242.42,432.28,52,52,
BDL004_Goose_EyeTracking_Walk.mov,196,fixation,3224,107508.3333,107775,266.666667,107540,01:47.6,172.95,431.25,48,48,
BDL004_Goose_EyeTracking_Walk.mov,197,fixation,3231,107841.6667,107941.6667,100,107773.3333,01:47.8,222.66,424.32,52,56,
BDL004_Goose_EyeTracking_Walk.mov,198,fixation,3235,107941.6667,108075,133.333333,107906.6667,01:48.0,195.43,422.97,47,52,
BDL004_Goose_EyeTracking_Walk.mov,199,fixation,3240,108075,108275,200,108073.3333,01:48.1,149.73,429.04,47,52,
BDL004_Goose_EyeTracking_Walk.mov,200,fixation,3252,108476.6667,108710,233.333333,108475,01:48.5,255.34,412.75,61,76,
BDL004_Goose_EyeTracking_Walk.mov,201,fixation,3263,108910,109010,100,108841.6667,01:48.9,154.91,430.8,80,88,
BDL004_Goose_EyeTracking_Walk.mov,202,fixation,3268,109076.6667,109176.6667,100,109008.3333,01:49.1,219.85,431.87,10,15,
BDL004_Goose_EyeTracking_Walk.mov,203,fixation,3283,109578.3333,109678.3333,100,109510,01:49.6,409.2,446.58,29,26,
BDL004_Goose_EyeTracking_Walk.mov,204,fixation,3294,109678.3333,110278.3333,600,109876.6667,01:49.9,430.71,430.73,52,33,
BDL004_Goose_EyeTracking_Walk.mov,205,fixation,3316,110511.6667,110946.6667,435,110610,01:50.7,196.79,443.74,71,72,
BDL004_Goose_EyeTracking_Walk.mov,206,fixation,3337,111146.6667,111713.3333,566.666667,111311.6667,01:51.4,109.74,280.3,48,37,
BDL004_Goose_EyeTracking_Walk.mov,207,fixation,3355,111913.3333,112115,201.666667,111911.6667,01:52.0,160.47,418.54,89,80,
BDL004_Goose_EyeTracking_Walk.mov,208,fixation,3368,112315,112581.6667,266.666667,112346.6667,01:52.4,148.55,437.86,96,89,
BDL004_Goose_EyeTracking_Walk.mov,209,fixation,3388,113048.3333,113181.6667,133.333333,113013.3333,01:53.1,214.4,428.04,76,92,
BDL004_Goose_EyeTracking_Walk.mov,210,fixation,3407,113683.3333,113850,166.666667,113648.3333,01:53.7,153.91,419.89,86,78,
BDL004_Goose_EyeTracking_Walk.mov,211,fixation,3413,113850,114050,200,113848.3333,01:53.9,193.42,434.22,48,49,
BDL004_Goose_EyeTracking_Walk.mov,212,fixation,3434,114616.6667,114718.3333,101.666667,114548.3333,01:54.6,198.88,429.01,75,77,
BDL004_Goose_EyeTracking_Walk.mov,213,fixation,3465,115518.3333,115885,366.666667,115583.3333,01:55.7,249.18,207.99,54,46,
BDL004_Goose_EyeTracking_Walk.mov,214,fixation,3493,116153.3333,117120,966.666667,116518.3333,01:56.6,195.31,323.34,84,84,
BDL004_Goose_EyeTracking_Walk.mov,215,fixation,3527,117688.3333,117821.6667,133.333333,117653.3333,01:57.7,238.28,438,56,56,
BDL004_Goose_EyeTracking_Walk.mov,216,fixation,3533,117921.6667,118021.6667,100,117853.3333,01:57.9,137.12,421.7,42,48,
BDL004_Goose_EyeTracking_Walk.mov,217,fixation,3557,118188.3333,119323.3333,1135,118655,01:58.7,191.54,420.52,65,68,
BDL004_Goose_EyeTracking_Walk.mov,218,fixation,3629,121060,121293.3333,233.333333,121058.3333,02:01.1,344.65,439.21,14,22,
BDL004_Goose_EyeTracking_Walk.mov,219,fixation,3702,123528.3333,123663.3333,135,123493.3333,02:03.6,223.91,332.42,65,68,
BDL004_Goose_EyeTracking_Walk.mov,220,fixation,3719,124030,124296.6667,266.666667,124061.6667,02:04.1,139.79,399.83,60,48,
BDL004_Goose_EyeTracking_Walk.mov,221,fixation,3731,124496.6667,124663.3333,166.666667,124461.6667,02:04.5,206.72,343.1,72,63,
BDL004_Goose_EyeTracking_Walk.mov,222,fixation,3741,124830,124965,135,124796.6667,02:04.9,206.15,423.36,72,46,
BDL004_Goose_EyeTracking_Walk.mov,223,fixation,3778,125931.6667,126333.3333,401.666667,126030,02:06.1,266.2,259.01,80,70,
BDL004_Goose_EyeTracking_Walk.mov,224,fixation,3793,126500,126766.6667,266.666667,126531.6667,02:06.6,193.82,407.06,56,68,
BDL004_Goose_EyeTracking_Walk.mov,225,fixation,3808,127100,127200,100,127031.6667,02:07.1,202.82,446.52,52,39,
BDL004_Goose_EyeTracking_Walk.mov,226,fixation,3818,127266.6667,127701.6667,435,127366.6667,02:07.4,184.53,361.88,59,48,
BDL004_Goose_EyeTracking_Walk.mov,227,fixation,3862,128001.6667,129903.3333,1901.666667,128835,02:08.9,289.85,290.42,51,49,
BDL004_Goose_EyeTracking_Walk.mov,228,fixation,3910,130505,130605,100,130436.6667,02:10.5,163.06,343.24,76,60,
BDL004_Goose_EyeTracking_Walk.mov,229,fixation,3929,131105,131240,135,131070,02:11.1,123.89,369.48,55,39,
BDL004_Goose_EyeTracking_Walk.mov,230,fixation,3935,131240,131506.6667,266.666667,131271.6667,02:11.3,128.44,383.75,48,20,
BDL004_Goose_EyeTracking_Walk.mov,231,fixation,3957,131806.6667,132406.6667,600,132005,02:12.1,246.25,247.75,48,47,
BDL004_Goose_EyeTracking_Walk.mov,232,fixation,3978,132708.3333,132908.3333,200,132706.6667,02:12.8,149.71,387.32,45,20,
BDL004_Goose_EyeTracking_Walk.mov,233,fixation,4039,133241.6667,136446.6667,3205,134741.6667,02:14.8,416.61,292.4,68,61,
BDL004_Goose_EyeTracking_Walk.mov,234,fixation,4092,136546.6667,136680,133.333333,136511.6667,02:16.6,247.32,392.88,47,30,
BDL004_Goose_EyeTracking_Walk.mov,235,fixation,4099,136780,136946.6667,166.666667,136745,02:16.8,239.23,366.89,53,31,
BDL004_Goose_EyeTracking_Walk.mov,236,fixation,4118,136946.6667,138048.3333,1101.666667,137378.3333,02:17.4,262.01,271.84,56,50,
BDL004_Goose_EyeTracking_Walk.mov,237,fixation,4152,138315,138916.6667,601.666667,138513.3333,02:18.6,182.74,428.97,100,88,
BDL004_Goose_EyeTracking_Walk.mov,238,fixation,4164,138916.6667,139116.6667,200,138915,02:19.0,189.34,413.73,83,67,
BDL004_Goose_EyeTracking_Walk.mov,239,fixation,4168,139116.6667,139216.6667,100,139048.3333,02:19.1,254.28,286.73,78,60,
BDL004_Goose_EyeTracking_Walk.mov,240,fixation,4182,139450,139816.6667,366.666667,139515,02:19.6,175.35,414.26,64,67,
BDL004_Goose_EyeTracking_Walk.mov,241,fixation,4189,139816.6667,139916.6667,100,139748.3333,02:19.8,184.12,434.52,32,74,
BDL004_Goose_EyeTracking_Walk.mov,242,fixation,4210,140485,140651.6667,166.666667,140450,02:20.5,200.58,397.65,66,53,
BDL004_Goose_EyeTracking_Walk.mov,243,fixation,4231,141051.6667,141453.3333,401.666667,141150,02:21.2,255.5,254.28,86,72,
BDL004_Goose_EyeTracking_Walk.mov,244,fixation,4256,141886.6667,142286.6667,400,141985,02:22.1,336.07,364.26,73,66,
BDL004_Goose_EyeTracking_Walk.mov,245,fixation,4266,142353.3333,142486.6667,133.333333,142318.3333,02:22.4,354.16,338.67,18,43,
BDL004_Goose_EyeTracking_Walk.mov,246,fixation,4272,142586.6667,142688.3333,101.666667,142518.3333,02:22.6,314.61,466.99,67,72,
BDL004_Goose_EyeTracking_Walk.mov,247,fixation,4281,142888.3333,142988.3333,100,142820,02:22.9,282.56,278.84,38,37,
BDL004_Goose_EyeTracking_Walk.mov,248,fixation,4286,142988.3333,143221.6667,233.333333,142986.6667,02:23.1,259.37,344.15,14,30,
BDL004_Goose_EyeTracking_Walk.mov,249,fixation,4295,143321.6667,143488.3333,166.666667,143286.6667,02:23.4,252.63,389.05,10,23,
BDL004_Goose_EyeTracking_Walk.mov,250,fixation,4306,143555,143956.6667,401.666667,143653.3333,02:23.7,298.65,330.84,8,24,
BDL004_Goose_EyeTracking_Walk.mov,251,fixation,4316,144023.3333,144156.6667,133.333333,143988.3333,02:24.1,316.83,386.26,20,21,
BDL004_Goose_EyeTracking_Walk.mov,252,fixation,4323,144290,144390,100,144221.6667,02:24.3,297.25,436.63,31,40,
BDL004_Goose_EyeTracking_Walk.mov,253,fixation,4327,144423.3333,144523.3333,100,144355,02:24.4,256.85,428.64,45,58,
BDL004_Goose_EyeTracking_Walk.mov,254,fixation,4341,144856.6667,144990,133.333333,144821.6667,02:24.9,260.85,398.82,29,35,
BDL004_Goose_EyeTracking_Walk.mov,255,fixation,4347,145090,145190,100,145021.6667,02:25.1,270.78,377.51,36,37,
BDL004_Goose_EyeTracking_Walk.mov,256,fixation,4378,146125,146225,100,146056.6667,02:26.1,257.77,420,64,64,
BDL004_Goose_EyeTracking_Walk.mov,257,fixation,4386,146391.6667,146491.6667,100,146323.3333,02:26.4,285.11,374.4,61,72,
BDL004_Goose_EyeTracking_Walk.mov,258,fixation,4396,146726.6667,146826.6667,100,146658.3333,02:26.7,270.74,420.02,56,56,
BDL004_Goose_EyeTracking_Walk.mov,259,fixation,4417,147360,147593.3333,233.333333,147358.3333,02:27.4,302.64,389.49,9,20,
BDL004_Goose_EyeTracking_Walk.mov,260,fixation,4425,147693.3333,147795,101.666667,147625,02:27.7,333.86,369.82,48,48,
BDL004_Goose_EyeTracking_Walk.mov,261,fixation,4430,147861.6667,147961.6667,100,147793.3333,02:27.9,370.29,406.83,48,44,
BDL004_Goose_EyeTracking_Walk.mov,262,fixation,4438,148095,148228.3333,133.333333,148060,02:28.1,360.22,403.66,48,35,
BDL004_Goose_EyeTracking_Walk.mov,263,fixation,4447,148428.3333,148528.3333,100,148360,02:28.4,336.17,390.68,50,64,
BDL004_Goose_EyeTracking_Walk.mov,264,fixation,4477,148861.6667,150096.6667,1235,149361.6667,02:29.4,326.13,400.08,55,72,
BDL004_Goose_EyeTracking_Walk.mov,265,fixation,4512,150565,150731.6667,166.666667,150530,02:30.6,239.81,424.13,14,39,
BDL004_Goose_EyeTracking_Walk.mov,266,fixation,4521,150831.6667,151065,233.333333,150830,02:30.9,231.18,421.9,76,76,
BDL004_Goose_EyeTracking_Walk.mov,267,fixation,4535,151331.6667,151465,133.333333,151296.6667,02:31.4,277.25,437.61,34,34,
BDL004_Goose_EyeTracking_Walk.mov,268,fixation,4554,151966.6667,152100,133.333333,151931.6667,02:32.0,231.87,453.97,19,27,
BDL004_Goose_EyeTracking_Walk.mov,269,fixation,4558,152100,152233.3333,133.333333,152065,02:32.1,250.25,406.25,22,31,
BDL004_Goose_EyeTracking_Walk.mov,270,fixation,4563,152300,152400,100,152231.6667,02:32.3,218.13,427.25,64,64,
BDL004_Goose_EyeTracking_Walk.mov,271,fixation,4580,152533.3333,153268.3333,735,152798.3333,02:32.9,282.3,284.7,64,60,
BDL004_Goose_EyeTracking_Walk.mov,272,fixation,4593,153268.3333,153435,166.666667,153233.3333,02:33.3,285.05,318.66,25,25,
BDL004_Goose_EyeTracking_Walk.mov,273,fixation,4599,153501.6667,153601.6667,100,153433.3333,02:33.5,247.92,416.85,48,68,
BDL004_Goose_EyeTracking_Walk.mov,274,fixation,4604,153601.6667,153835,233.333333,153600,02:33.7,247.58,455.1,59,68,
BDL004_Goose_EyeTracking_Walk.mov,275,fixation,4631,154536.6667,154670,133.333333,154501.6667,02:34.6,242.01,428.38,15,21,
BDL004_Goose_EyeTracking_Walk.mov,276,fixation,4659,155170,155905,735,155436.6667,02:35.5,287.71,283.4,68,68,
BDL004_Goose_EyeTracking_Walk.mov,277,fixation,4671,155905,156005,100,155836.6667,02:35.9,286.96,326.98,51,68,
BDL004_Goose_EyeTracking_Walk.mov,278,fixation,4675,156005,156138.3333,133.333333,155970,02:36.0,280.91,360.16,34,37,
BDL004_Goose_EyeTracking_Walk.mov,279,fixation,4682,156238.3333,156405,166.666667,156203.3333,02:36.3,266.65,351.74,24,30,
BDL004_Goose_EyeTracking_Walk.mov,280,fixation,4689,156405,156671.6667,266.666667,156436.6667,02:36.5,256.42,301.57,39,24,
BDL004_Goose_EyeTracking_Walk.mov,281,fixation,4695,156671.6667,156840,168.333333,156638.3333,02:36.7,269.01,336.09,76,76,
BDL004_Goose_EyeTracking_Walk.mov,282,fixation,4718,156906.6667,158108.3333,1201.666667,157405,02:37.5,262.42,270.25,72,49,
BDL004_Goose_EyeTracking_Walk.mov,283,fixation,4756,158375,159208.3333,833.333333,158673.3333,02:38.7,191.31,398.89,87,84,
BDL004_Goose_EyeTracking_Walk.mov,284,fixation,4780,159376.6667,159776.6667,400,159475,02:39.5,206.64,418.08,94,90,
BDL004_Goose_EyeTracking_Walk.mov,285,fixation,4791,159776.6667,160110,333.333333,159841.6667,02:39.9,238.39,393.61,96,91,
BDL004_Goose_EyeTracking_Walk.mov,286,fixation,4801,160143.3333,160410,266.666667,160175,02:40.2,230.54,370.88,61,75,
BDL004_Goose_EyeTracking_Walk.mov,287,fixation,4807,160410,160578.3333,168.333333,160375,02:40.4,247.03,405.96,91,96,
BDL004_Goose_EyeTracking_Walk.mov,288,fixation,4815,160678.3333,160811.6667,133.333333,160643.3333,02:40.7,218.02,426.48,45,76,
BDL004_Goose_EyeTracking_Walk.mov,289,fixation,4821,160811.6667,161078.3333,266.666667,160843.3333,02:40.9,199.08,443.54,65,76,
BDL004_Goose_EyeTracking_Walk.mov,290,fixation,4826,161078.3333,161178.3333,100,161010,02:41.1,209.11,441.03,76,76,
BDL004_Goose_EyeTracking_Walk.mov,291,fixation,4845,161411.6667,162113.3333,701.666667,161643.3333,02:41.7,233.8,431.51,71,81,
BDL004_Goose_EyeTracking_Walk.mov,292,fixation,4867,162346.6667,162646.6667,300,162378.3333,02:42.4,254.01,245.32,92,75,
BDL004_Goose_EyeTracking_Walk.mov,293,fixation,4878,162780,162913.3333,133.333333,162745,02:42.8,246.55,351.52,25,47,
BDL004_Goose_EyeTracking_Walk.mov,294,fixation,4890,163115,163415,300,163146.6667,02:43.2,208.43,430.79,112,112,
BDL004_Goose_EyeTracking_Walk.mov,295,fixation,4903,163615,163748.3333,133.333333,163580,02:43.6,284,330.08,31,43,
BDL004_Goose_EyeTracking_Walk.mov,296,fixation,4947,165083.3333,165250,166.666667,165048.3333,02:45.1,218.16,432.02,63,60,
BDL004_Goose_EyeTracking_Walk.mov,297,fixation,4951,165250,165350,100,165181.6667,02:45.2,227.08,414.84,20,18,
BDL004_Goose_EyeTracking_Walk.mov,298,fixation,4965,165651.6667,165885,233.333333,165650,02:45.7,264.63,329.23,9,27,
BDL004_Goose_EyeTracking_Walk.mov,299,fixation,5003,166920,167153.3333,233.333333,166918.3333,02:47.0,292.08,349.91,27,35,
BDL004_Goose_EyeTracking_Walk.mov,300,fixation,5026,167220,168388.3333,1168.333333,167685,02:47.8,194,422.59,43,48,
BDL004_Goose_EyeTracking_Walk.mov,301,fixation,5062,168421.6667,169556.6667,1135,168886.6667,02:49.0,336.34,385.22,35,54,
BDL004_Goose_EyeTracking_Walk.mov,302,fixation,5090,169790,170090,300,169821.6667,02:49.9,443.84,348.26,78,43,
BDL004_Goose_EyeTracking_Walk.mov,303,fixation,5123,170290,171758.3333,1468.333333,170923.3333,02:51.0,344.72,348.08,76,76,
BDL004_Goose_EyeTracking_Walk.mov,304,fixation,5206,171758.3333,175831.6667,4073.333333,173693.3333,02:53.8,260.75,350.15,40,34,
BDL004_Goose_EyeTracking_Walk.mov,305,fixation,5283,176031.6667,176731.6667,700,176263.3333,02:56.3,181.89,402.63,88,81,
BDL004_Goose_EyeTracking_Walk.mov,306,fixation,5295,176731.6667,176831.6667,100,176663.3333,02:56.7,208.5,428.21,95,80,
BDL004_Goose_EyeTracking_Walk.mov,307,fixation,5298,176831.6667,176931.6667,100,176763.3333,02:56.8,238.57,318.13,88,71,
BDL004_Goose_EyeTracking_Walk.mov,308,fixation,5310,177133.3333,177400,266.666667,177165,02:57.2,248.63,381.11,74,72,
BDL004_Goose_EyeTracking_Walk.mov,309,fixation,5325,177666.6667,177866.6667,200,177665,02:57.7,206.27,436.77,88,88,
BDL004_Goose_EyeTracking_Walk.mov,310,fixation,5337,178100,178233.3333,133.333333,178065,02:58.1,182.42,428.55,75,37,
BDL004_Goose_EyeTracking_Walk.mov,311,fixation,5355,178535,179035,500,178666.6667,02:58.7,186.09,257.45,62,49,
BDL004_Goose_EyeTracking_Walk.mov,312,fixation,5374,179301.6667,179501.6667,200,179300,02:59.4,212.38,457.76,94,100,
BDL004_Goose_EyeTracking_Walk.mov,313,fixation,5379,179501.6667,179636.6667,135,179466.6667,02:59.5,187.83,442.18,90,83,
BDL004_Goose_EyeTracking_Walk.mov,314,fixation,5387,179636.6667,180036.6667,400,179735,02:59.8,165.67,400.2,96,100,
BDL004_Goose_EyeTracking_Walk.mov,315,fixation,5397,180036.6667,180303.3333,266.666667,180068.3333,03:00.1,198.71,400.64,96,90,
BDL004_Goose_EyeTracking_Walk.mov,316,fixation,5406,180436.6667,180536.6667,100,180368.3333,03:00.4,192.71,451.36,70,68,
BDL004_Goose_EyeTracking_Walk.mov,317,fixation,5413,180636.6667,180770,133.333333,180601.6667,03:00.7,215.04,369.71,86,68,
BDL004_Goose_EyeTracking_Walk.mov,318,fixation,5420,180870,181005,135,180836.6667,03:00.9,160.17,311.21,77,54,
BDL004_Goose_EyeTracking_Walk.mov,319,fixation,5428,181071.6667,181338.3333,266.666667,181103.3333,03:01.2,200.18,357.69,102,97,
BDL004_Goose_EyeTracking_Walk.mov,320,fixation,5437,181471.6667,181571.6667,100,181403.3333,03:01.5,270.56,349.91,98,64,
BDL004_Goose_EyeTracking_Walk.mov,321,fixation,5443,181638.3333,181771.6667,133.333333,181603.3333,03:01.7,263.45,327.12,95,88,
BDL004_Goose_EyeTracking_Walk.mov,322,fixation,5452,181838.3333,182171.6667,333.333333,181903.3333,03:02.0,207.97,380.59,74,108,
BDL004_Goose_EyeTracking_Walk.mov,323,fixation,5459,182206.6667,182306.6667,100,182138.3333,03:02.2,180.3,372.9,103,100,
BDL004_Goose_EyeTracking_Walk.mov,324,fixation,5473,182606.6667,182840,233.333333,182605,03:02.7,200.77,428.46,61,58,
BDL004_Goose_EyeTracking_Walk.mov,325,fixation,5484,183040,183140,100,182971.6667,03:03.0,92.18,273.9,87,56,
BDL004_Goose_EyeTracking_Walk.mov,326,fixation,5497,183206.6667,183841.6667,635,183406.6667,03:03.5,178.96,419.88,99,85,
BDL004_Goose_EyeTracking_Walk.mov,327,fixation,5532,184175,185210,1035,184573.3333,03:04.6,363.71,391.14,40,52,
BDL004_Goose_EyeTracking_Walk.mov,328,fixation,5566,185643.3333,185976.6667,333.333333,185708.3333,03:05.8,214.12,286.83,54,56,
BDL004_Goose_EyeTracking_Walk.mov,329,fixation,5591,186411.6667,186911.6667,500,186543.3333,03:06.6,214.33,336.56,88,88,
BDL004_Goose_EyeTracking_Walk.mov,330,fixation,5602,186911.6667,187145,233.333333,186910,03:07.0,228.68,309.09,55,42,
BDL004_Goose_EyeTracking_Walk.mov,331,fixation,5609,187178.3333,187313.3333,135,187143.3333,03:07.2,193.05,306.91,64,41,
BDL004_Goose_EyeTracking_Walk.mov,332,fixation,5624,187480,188013.3333,533.333333,187645,03:07.7,243.79,339.78,88,88,
BDL004_Goose_EyeTracking_Walk.mov,333,fixation,5641,188280,188380,100,188211.6667,03:08.3,184.41,278.43,74,68,
BDL004_Goose_EyeTracking_Walk.mov,334,fixation,5663,188981.6667,189148.3333,166.666667,188946.6667,03:09.0,154.47,280.71,67,62,
BDL004_Goose_EyeTracking_Walk.mov,335,fixation,5670,189215,189348.3333,133.333333,189180,03:09.2,116.09,224.94,66,61,
BDL004_Goose_EyeTracking_Walk.mov,336,fixation,5678,189515,189615,100,189446.6667,03:09.5,152.85,305.54,78,70,
BDL004_Goose_EyeTracking_Walk.mov,337,fixation,5699,190183.3333,190350,166.666667,190148.3333,03:10.2,251.37,326.39,92,92,
BDL004_Goose_EyeTracking_Walk.mov,338,fixation,5708,190416.6667,190683.3333,266.666667,190448.3333,03:10.5,227.42,215.02,82,79,
BDL004_Goose_EyeTracking_Walk.mov,339,fixation,5725,191083.3333,191185,101.666667,191015,03:11.1,181.18,377.31,75,73,
BDL004_Goose_EyeTracking_Walk.mov,340,fixation,5737,191351.6667,191718.3333,366.666667,191416.6667,03:11.5,96.77,137.78,75,79,
BDL004_Goose_EyeTracking_Walk.mov,341,fixation,5747,191818.3333,191918.3333,100,191750,03:11.8,180.48,343.85,57,58,
BDL004_Goose_EyeTracking_Walk.mov,342,fixation,5754,192018.3333,192151.6667,133.333333,191983.3333,03:12.1,162.4,380.14,32,61,
BDL004_Goose_EyeTracking_Walk.mov,343,fixation,5782,192986.6667,193086.6667,100,192918.3333,03:13.0,80.96,93.44,60,68,
BDL004_Goose_EyeTracking_Walk.mov,344,fixation,5791,193220,193420,200,193218.3333,03:13.3,107.26,94.77,69,75,
BDL004_Goose_EyeTracking_Walk.mov,345,fixation,5826,194388.3333,194621.6667,233.333333,194386.6667,03:14.5,118.12,396.38,43,51,
BDL004_Goose_EyeTracking_Walk.mov,346,fixation,5840,194888.3333,195023.3333,135,194855,03:14.9,103.09,369.84,47,53,
BDL004_Goose_EyeTracking_Walk.mov,347,fixation,5850,195256.6667,195356.6667,100,195188.3333,03:15.3,169.58,210.3,60,58,
BDL004_Goose_EyeTracking_Walk.mov,348,fixation,5854,195390,195490,100,195321.6667,03:15.4,187.55,249.09,62,58,
BDL004_Goose_EyeTracking_Walk.mov,349,fixation,5871,195690,196325,635,195888.3333,03:16.0,185.3,326.18,63,57,
BDL004_Goose_EyeTracking_Walk.mov,350,fixation,5898,196358.3333,197425,1066.666667,196790,03:16.9,247.37,318.14,48,51,
BDL004_Goose_EyeTracking_Walk.mov,351,fixation,5942,198293.3333,198426.6667,133.333333,198258.3333,03:18.3,323.62,237.52,52,51,
BDL004_Goose_EyeTracking_Walk.mov,352,fixation,6015,199728.3333,201865,2136.666667,200695,03:20.8,253.87,339.03,76,76,
BDL004_Goose_EyeTracking_Walk.mov,353,fixation,6054,202031.6667,202198.3333,166.666667,201996.6667,03:22.1,141.47,403.6,56,66,
BDL004_Goose_EyeTracking_Walk.mov,354,fixation,6061,202298.3333,202398.3333,100,202230,03:22.3,129.77,339.6,55,56,
BDL004_Goose_EyeTracking_Walk.mov,355,fixation,6066,202465,202566.6667,101.666667,202396.6667,03:22.5,128.59,384.69,68,61,
BDL004_Goose_EyeTracking_Walk.mov,356,fixation,6096,203433.3333,203600,166.666667,203398.3333,03:23.5,318.4,300.8,80,91,
BDL004_Goose_EyeTracking_Walk.mov,357,fixation,6128,204535,204635,100,204466.6667,03:24.5,160.09,151.94,72,81,
BDL004_Goose_EyeTracking_Walk.mov,358,fixation,6173,205336.6667,206838.3333,1501.666667,205968.3333,03:26.0,148.85,358.9,52,67,
BDL004_Goose_EyeTracking_Walk.mov,359,fixation,6207,207171.6667,207271.6667,100,207103.3333,03:27.2,109.73,121.94,76,71,
BDL004_Goose_EyeTracking_Walk.mov,360,fixation,6211,207305,207405,100,207236.6667,03:27.3,118.57,157.91,96,88,
BDL004_Goose_EyeTracking_Walk.mov,361,fixation,6231,207940,208073.3333,133.333333,207905,03:28.0,299.46,365.96,99,94,
BDL004_Goose_EyeTracking_Walk.mov,362,fixation,6281,209608.3333,209741.6667,133.333333,209573.3333,03:29.6,392.97,391.93,68,68,
BDL004_Goose_EyeTracking_Walk.mov,363,fixation,6303,210343.3333,210510,166.666667,210308.3333,03:30.4,172.08,264.79,53,47,
BDL004_Goose_EyeTracking_Walk.mov,364,fixation,6312,210510,210943.3333,433.333333,210608.3333,03:30.7,193.94,302.46,54,46,
BDL004_Goose_EyeTracking_Walk.mov,365,fixation,6327,211176.6667,211276.6667,100,211108.3333,03:31.2,182.79,291.03,76,76,
BDL004_Goose_EyeTracking_Walk.mov,366,fixation,6335,211376.6667,211611.6667,235,211375,03:31.4,195.28,352.44,69,55,
BDL004_Goose_EyeTracking_Walk.mov,367,fixation,6341,211611.6667,211778.3333,166.666667,211576.6667,03:31.6,273.43,319.61,72,66,
BDL004_Goose_EyeTracking_Walk.mov,368,fixation,6368,212545,212645,100,212476.6667,03:32.5,113.45,237.49,43,24,
BDL004_Goose_EyeTracking_Walk.mov,369,fixation,6389,213246.6667,213346.6667,100,213178.3333,03:33.2,344.2,291.22,43,44,
BDL004_Goose_EyeTracking_Walk.mov,370,fixation,6396,213413.3333,213613.3333,200,213411.6667,03:33.5,280.88,331.57,57,49,
BDL004_Goose_EyeTracking_Walk.mov,371,fixation,6401,213646.6667,213746.6667,100,213578.3333,03:33.6,258.82,315.11,62,54,
BDL004_Goose_EyeTracking_Walk.mov,372,fixation,6421,214215,214481.6667,266.666667,214246.6667,03:34.3,247.44,329.77,30,52,
BDL004_Goose_EyeTracking_Walk.mov,373,fixation,6434,214681.6667,214881.6667,200,214680,03:34.7,124.18,384.8,42,46,
BDL004_Goose_EyeTracking_Walk.mov,374,fixation,6452,215215,215583.3333,368.333333,215281.6667,03:35.4,105.36,378.85,72,66,
BDL004_Goose_EyeTracking_Walk.mov,375,fixation,6462,215616.6667,215816.6667,200,215615,03:35.7,121.44,380.2,72,70,
