,/Users/pslive1/Documents/Walk_Projext/BDL079_Daisy_Walk_RouteP1/BDL079_Daisy_Walk_RouteP1.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
800,BDL079_Daisy_Walk_RouteP1.mov,800,fixation,12354,412261.666667,412461.666667,200.0,412293.333333,00:06:52.32800,236.95,209.26,-1000.0,-1000.0,,,,building plant_horizontal plant_vertical,plant_horizontal: 0.4114378203398975 plant_vertical: 0.5885621796601025 background: 0.0,plant_horizontal: 0.4114378203398975 plant_vertical: 0.5885621796601025,0.753466796875,plant_horizontal:0.6157356770833333 building:0.05695638020833333 plant_vertical:0.511708984375
801,BDL079_Daisy_Walk_RouteP1.mov,801,fixation,12365,412695.0,412795.0,100.0,412660.0,00:06:52.69500,241.69,207.97,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.8668717447916666,plant_horizontal:0.8668717447916666
802,BDL079_Daisy_Walk_RouteP1.mov,802,fixation,12372,412895.0,413061.666667,166.666667,412893.333333,00:06:52.92800,237.96,208.79,-1000.0,-1000.0,,,,pavement plant_vertical,pavement: 0.46793152221626105 plant_vertical: 0.532068477783739 background: 0.0,pavement: 0.46793152221626105 plant_vertical: 0.532068477783739,0.8793001302083333,pavement:0.428291015625 plant_vertical:0.72703125
803,BDL079_Daisy_Walk_RouteP1.mov,803,fixation,12437,415031.666667,415265.0,233.333333,415063.333333,00:06:55.09800,172.21,134.35,-1000.0,-1000.0,,,,pavement person person person person plant_horizontal plant_horizontal plant_vertical,pavement: 0.11354228267297457 person: 0.062346878432035145 plant_horizontal: 0.015797921770718933 person: 0.2747317732533581 background: 0.5335811438709133,pavement: 0.24343416047817423 person: 0.13367143633399747 plant_horizontal: 0.03387067560224597 person: 0.5890237275855823,0.6846158854166666,plant_vertical:0.05720052083333333 pavement:0.22885416666666666 plant_horizontal:0.3247916666666667 person:0.09128906249999999
804,BDL079_Daisy_Walk_RouteP1.mov,804,fixation,12455,415298.333333,416166.666667,868.333333,415663.333333,00:06:55.69800,112.9,172.22,-1000.0,-1000.0,,,,building building building car pavement person person plant_horizontal plant_vertical plant_vertical sky,building: 0.6306215722120658 building: 0.04021937842778794 building: 0.03409506398537477 background: 0.29506398537477146,building: 0.8945798755186722 building: 0.05705394190871369 building: 0.04836618257261411,0.774013671875,person:0.06006510416666667 plant_vertical:0.035657552083333335 pavement:0.16737955729166668 building:0.33032877604166666 plant_horizontal:0.26888671875 car:0.0040852864583333336 sky:0.004508463541666666
805,BDL079_Daisy_Walk_RouteP1.mov,805,fixation,12473,416200.0,416466.666667,266.666667,416265.0,00:06:56.30000,91.76,187.08,-1000.0,-1000.0,,,,building building pavement person person plant_horizontal plant_vertical plant_vertical,building: 0.9981666513887616 background: 0.001833348611238427,building: 1.0,0.723583984375,plant_horizontal:0.2841341145833333 person:0.05434895833333333 pavement:0.16 plant_vertical:0.02849609375 building:0.212392578125
806,BDL079_Daisy_Walk_RouteP1.mov,806,fixation,12480,416533.333333,416633.333333,100.0,416498.333333,00:06:56.53300,93.81,171.74,-1000.0,-1000.0,,,,building building pavement person person plant_horizontal,building: 1.0 background: 0.0,building: 1.0,0.69890625,building:0.22652994791666667 person:0.068505859375 plant_horizontal:0.2522102864583333 pavement:0.16198567708333333
807,BDL079_Daisy_Walk_RouteP1.mov,807,fixation,12485,416633.333333,416833.333333,200.0,416665.0,00:06:56.70000,135.92,153.87,-1000.0,-1000.0,,,,building building building pavement pavement person person plant_horizontal plant_vertical plant_vertical,pavement: 0.009670637701471618 building: 0.4109320252277505 building: 0.04912403644008409 building: 0.2347582340574632 plant_vertical: 0.11401541695865453 background: 0.18149964961457604,pavement: 0.011815068493150685 building: 0.5020547945205479 building: 0.06001712328767123 building: 0.2868150684931507 plant_vertical: 0.13929794520547945,0.7833365885416667,pavement:0.204609375 person:0.0833984375 plant_horizontal:0.2685774739583333 building:0.29002278645833335 plant_vertical:0.043756510416666665
808,BDL079_Daisy_Walk_RouteP1.mov,808,fixation,12493,416833.333333,417200.0,366.666667,416931.666667,00:06:56.96700,116.7,130.55,-1000.0,-1000.0,,,,building building pavement pavement person person plant_horizontal plant_vertical plant_vertical,pavement: 0.08047861006392394 building: 0.388460908047861 building: 0.16718570726110474 background: 0.3638747746271103,pavement: 0.1265137851069312 building: 0.6106673537748003 building: 0.26281886111826847,0.7842122395833333,person:0.05682942708333333 plant_vertical:0.05550130208333333 pavement:0.292548828125 plant_horizontal:0.3061295572916667 building:0.21467447916666665
809,BDL079_Daisy_Walk_RouteP1.mov,809,fixation,12500,417200.0,417301.666667,101.666667,417165.0,00:06:57.20000,91.8,135.72,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_vertical plant_vertical plant_vertical,pavement: 0.27142726189384914 plant_vertical: 0.27546062883857364 background: 0.4531121092675772,pavement: 0.49631243714381496 plant_vertical: 0.5036875628561851,0.72736328125,pavement:0.387568359375 person:0.05190104166666667 plant_vertical:0.066015625 building:0.06141927083333333 plant_horizontal:0.24006510416666665
810,BDL079_Daisy_Walk_RouteP1.mov,810,fixation,12511,417335.0,417901.666667,566.666667,417533.333333,00:06:57.56800,51.41,139.61,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,plant_vertical: 0.39711972891566266 building: 0.45651355421686746 background: 0.14636671686746988,plant_vertical: 0.46521115889293196 building: 0.534788841107068,0.89673828125,pavement:0.17796549479166668 plant_vertical:0.23816731770833333 person:0.017194010416666666 plant_horizontal:0.373359375 sky:0.015367838541666666 building:0.08693359375
811,BDL079_Daisy_Walk_RouteP1.mov,811,fixation,12521,417901.666667,418001.666667,100.0,417866.666667,00:06:57.90200,272.91,200.94,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical,plant_horizontal: 0.5 plant_vertical: 0.5 background: 0.0,plant_horizontal: 0.5 plant_vertical: 0.5,0.9322200520833334,plant_horizontal:0.805009765625 pavement:0.07011393229166667 plant_vertical:0.7266536458333334
812,BDL079_Daisy_Walk_RouteP1.mov,812,fixation,12528,418035.0,418301.666667,266.666667,418100.0,00:06:58.13500,268.15,201.54,-1000.0,-1000.0,,,,plant_horizontal sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9071223958333333,plant_horizontal:0.9052766927083333 sky:0.001998697916666667
813,BDL079_Daisy_Walk_RouteP1.mov,813,fixation,12544,418670.0,418770.0,100.0,418635.0,00:06:58.67000,285.39,196.03,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9292220052083333,plant_horizontal:0.9292220052083333
814,BDL079_Daisy_Walk_RouteP1.mov,814,fixation,12557,419036.666667,419236.666667,200.0,419068.333333,00:06:59.10300,130.9,109.69,-1000.0,-1000.0,,,,plant_horizontal sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.8902571614583333,plant_horizontal:0.8878092447916667 sky:0.0027734375
815,BDL079_Daisy_Walk_RouteP1.mov,815,fixation,12646,420471.666667,423776.666667,3305.0,422038.333333,00:07:02.07300,141.74,158.41,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical sky,sky: 0.027108167770419425 plant_vertical: 0.42481236203090506 building: 0.47240618101545256 background: 0.07567328918322296,sky: 0.029327474207107376 plant_vertical: 0.4595911348872755 building: 0.5110813909056171,0.919375,pavement:0.41521809895833334 building:0.29788736979166663 sky:0.018193359375 plant_vertical:0.102685546875 plant_horizontal:0.09062825520833333 person:0.0032747395833333335
816,BDL079_Daisy_Walk_RouteP1.mov,816,fixation,12705,423810.0,424376.666667,566.666667,424008.333333,00:07:04.04300,187.42,162.67,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,sky: 0.20072826581702322 plant_vertical: 0.7367319071461084 background: 0.06253982703686846,sky: 0.21411924645562244 plant_vertical: 0.7858807535443776,0.7964095052083333,plant_vertical:0.18714518229166666 building:0.3607389322916667 pavement:0.26830078125 sky:0.0423046875 plant_horizontal:0.031510416666666666
817,BDL079_Daisy_Walk_RouteP1.mov,817,fixation,12751,424710.0,426546.666667,1836.6666670000002,425543.333333,00:07:05.57800,116.58,197.94,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical pole sky sky,building: 0.7522410701972142 pole: 0.16783891876982485 person: 0.07992001103296097 background: 0.0,building: 0.7522410701972142 pole: 0.16783891876982485 person: 0.07992001103296097,0.8118196614583333,plant_vertical:0.15478190104166667 building:0.239111328125 pavement:0.3089192708333333 sky:0.025436197916666667 pole:0.16249674479166668 plant_horizontal:0.00640625 person:0.13053385416666666
818,BDL079_Daisy_Walk_RouteP1.mov,818,fixation,12781,426546.666667,426713.333333,166.666667,426545.0,00:07:06.58000,337.91,185.91,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 0.7913879981676591 building: 0.0009161704076958314 pavement: 0.03701328447091159 plant_horizontal: 0.02537792029317453 background: 0.14530462666055888,plant_vertical: 0.9259298960231536 building: 0.0010719262514738985 pavement: 0.0433058205595455 plant_horizontal: 0.02969235716582699,0.9146126302083334,plant_vertical:0.21215494791666667 plant_horizontal:0.10708984375 building:0.28246419270833334 pavement:0.309755859375 sky:0.016324869791666665
819,BDL079_Daisy_Walk_RouteP1.mov,819,fixation,12788,426813.333333,426913.333333,100.0,426778.333333,00:07:06.81300,132.84,166.65,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_vertical plant_vertical sculpture,plant_vertical: 0.7756683731513083 building: 0.2243316268486917 background: 0.0,plant_vertical: 0.7756683731513083 building: 0.2243316268486917,0.8271809895833333,pavement:0.31127278645833334 plant_horizontal:0.018645833333333334 building:0.235419921875 plant_vertical:0.3174609375 sculpture:0.009554036458333333
820,BDL079_Daisy_Walk_RouteP1.mov,820,fixation,12792,426946.666667,427046.666667,100.0,426911.666667,00:07:06.94700,136.71,172.21,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.7446614583333333,building:0.09544596354166666 pavement:0.30622721354166665 plant_vertical:0.2767740885416667 plant_horizontal:0.07441080729166667
821,BDL079_Daisy_Walk_RouteP1.mov,821,fixation,12798,427146.666667,427246.666667,100.0,427111.666667,00:07:07.14700,106.69,151.27,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 0.9611330094417454 background: 0.038866990558254655,plant_vertical: 1.0,0.6723567708333333,plant_vertical:0.2699446614583333 pavement:0.2891341145833333 building:0.056422526041666664 plant_horizontal:0.028118489583333333 sky:0.032796223958333336
822,BDL079_Daisy_Walk_RouteP1.mov,822,fixation,12809,427480.0,427648.333333,168.333333,427478.333333,00:07:07.51300,148.97,183.74,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 0.7199709609292503 building: 0.17133051742344246 sky: 0.10869852164730728 background: 0.0,plant_vertical: 0.7199709609292503 building: 0.17133051742344246 sky: 0.10869852164730728,0.7688834635416667,pavement:0.29177734375 building:0.19590169270833335 plant_vertical:0.3132194010416666 plant_horizontal:0.031012369791666668 sky:0.06103190104166667
823,BDL079_Daisy_Walk_RouteP1.mov,823,fixation,12816,427648.333333,427915.0,266.666667,427713.333333,00:07:07.74800,119.04,168.27,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical,plant_vertical: 0.9676413970116418 background: 0.032358602988358236,plant_vertical: 1.0,0.654296875,building:0.05398763020833333 plant_vertical:0.242783203125 plant_horizontal:0.030299479166666667 person:0.00560546875 pavement:0.3285221354166667
824,BDL079_Daisy_Walk_RouteP1.mov,824,fixation,12825,428048.333333,428148.333333,100.0,428013.333333,00:07:08.04800,152.05,186.03,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.8246451822916666,pavement:0.33097981770833335 plant_vertical:0.228330078125 building:0.08687174479166666 plant_horizontal:0.029069010416666666 person:0.10980143229166667 sky:0.04861653645833333
825,BDL079_Daisy_Walk_RouteP1.mov,825,fixation,12831,428215.0,428381.666667,166.666667,428213.333333,00:07:08.24800,323.51,189.59,-1000.0,-1000.0,,,,building building building pavement pavement plant_horizontal plant_vertical plant_vertical sky,pavement: 0.28936170212765955 plant_vertical: 0.6020842379504994 pavement: 0.052627008250108555 background: 0.05592705167173252,pavement: 0.3065035415325177 plant_vertical: 0.6377518167601877 pavement: 0.05574464170729464,0.7622135416666667,pavement:0.370615234375 building:0.09435546875 plant_vertical:0.3557779947916667 plant_horizontal:0.02599609375 sky:0.017073567708333334
826,BDL079_Daisy_Walk_RouteP1.mov,826,fixation,12838,428415.0,428648.333333,233.333333,428446.666667,00:07:08.48200,81.08,167.51,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,plant_vertical: 0.7659730497754148 background: 0.2340269502245852,plant_vertical: 1.0,0.808544921875,plant_vertical:0.22587239583333332 pavement:0.36845052083333335 plant_horizontal:0.22702799479166666 building:0.045419921875 sky:0.07242513020833333
827,BDL079_Daisy_Walk_RouteP1.mov,827,fixation,12847,428681.666667,428983.333333,301.666667,428746.666667,00:07:08.78200,109.26,188.38,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical sky sky,plant_vertical: 0.4755863632400384 plant_horizontal: 0.11823175516609992 building: 0.4061818815938617 background: 0.0,plant_vertical: 0.4755863632400384 plant_horizontal: 0.11823175516609992 building: 0.4061818815938617,0.89548828125,plant_vertical:0.5669921875 sky:0.017981770833333334 pavement:0.14343424479166667 building:0.1426171875 plant_horizontal:0.4905826822916667
828,BDL079_Daisy_Walk_RouteP1.mov,828,fixation,12857,429016.666667,429283.333333,266.666667,429081.666667,00:07:09.11700,123.38,167.42,-1000.0,-1000.0,,,,building pavement pavement plant_horizontal plant_vertical sky,pavement: 0.30149417911815934 background: 0.6985058208818407,pavement: 1.0,0.797109375,plant_horizontal:0.515673828125 sky:0.00357421875 building:0.05130859375 plant_vertical:0.17310546875 pavement:0.1871875
829,BDL079_Daisy_Walk_RouteP1.mov,829,fixation,12864,429283.333333,429483.333333,200.0,429315.0,00:07:09.35000,115.27,154.63,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole,plant_vertical: 0.20876288659793815 plant_horizontal: 0.04941089837997054 plant_vertical: 0.15589101620029455 background: 0.5859351988217968,plant_vertical: 0.5041792637382181 plant_horizontal: 0.11933131780188512 plant_vertical: 0.37648941845989686,0.8029459635416667,plant_vertical:0.7574088541666668 plant_horizontal:0.5990690104166667 pole:0.00255859375 pavement:0.014212239583333333 building:0.022526041666666666
830,BDL079_Daisy_Walk_RouteP1.mov,830,fixation,12870,429516.666667,429650.0,133.333333,429515.0,00:07:09.55000,139.21,126.86,-1000.0,-1000.0,,,,pavement pavement plant_horizontal plant_vertical,plant_horizontal: 0.18019921521279808 plant_vertical: 0.47894657410202235 background: 0.34085421068517957,plant_horizontal: 0.2733829421866056 plant_vertical: 0.7266170578133944,0.8354329427083333,plant_horizontal:0.7350944010416667 pavement:0.019459635416666666 plant_vertical:0.8087662760416666
831,BDL079_Daisy_Walk_RouteP1.mov,831,fixation,12878,429750.0,429950.0,200.0,429781.666667,00:07:09.81700,112.26,97.25,-1000.0,-1000.0,,,,pavement plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.9319205729166666,plant_horizontal:0.9241536458333334 pavement:0.008193359375
832,BDL079_Daisy_Walk_RouteP1.mov,832,fixation,12889,430150.0,430285.0,135.0,430148.333333,00:07:10.18300,122.2,88.76,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_vertical: 0.5 plant_horizontal: 0.5 background: 0.0,plant_vertical: 0.5 plant_horizontal: 0.5,0.9395247395833334,plant_vertical:0.9355338541666667 plant_horizontal:0.8942415364583334
833,BDL079_Daisy_Walk_RouteP1.mov,833,fixation,12895,430385.0,430485.0,100.0,430350.0,00:07:10.38500,105.04,90.98,-1000.0,-1000.0,,,,pavement plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.931650390625,plant_horizontal:0.9299544270833333 pavement:0.0016959635416666666
834,BDL079_Daisy_Walk_RouteP1.mov,834,fixation,12932,431553.333333,431786.666667,233.333333,431585.0,00:07:11.62000,279.95,196.75,-1000.0,-1000.0,,,,pavement plant_horizontal,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.893447265625,plant_horizontal:0.876865234375 pavement:0.024013671875
835,BDL079_Daisy_Walk_RouteP1.mov,835,fixation,12972,432921.666667,433055.0,133.333333,432920.0,00:07:12.95500,364.6,82.72,-1000.0,-1000.0,,,,plant_vertical,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.8883951822916667,plant_vertical:0.8883951822916667
836,BDL079_Daisy_Walk_RouteP1.mov,836,fixation,12978,433155.0,433255.0,100.0,433120.0,00:07:13.15500,303.46,95.62,-1000.0,-1000.0,,,,person plant_vertical,plant_vertical: 0.7981967213114755 person: 0.2018032786885246 background: 0.0,plant_vertical: 0.7981967213114755 person: 0.2018032786885246,0.7941341145833334,plant_vertical:0.6527571614583333 person:0.32353515625
837,BDL079_Daisy_Walk_RouteP1.mov,837,fixation,13018,434390.0,434690.0,300.0,434455.0,00:07:14.49000,122.13,149.47,-1000.0,-1000.0,,,,plant_horizontal plant_vertical,plant_vertical: 0.41571179759831334 plant_horizontal: 0.22348519570996425 background: 0.36080300669172244,plant_vertical: 0.6503656962569913 plant_horizontal: 0.34963430374300875,0.851748046875,plant_vertical:0.16048502604166667 plant_horizontal:0.691630859375
838,BDL079_Daisy_Walk_RouteP1.mov,838,fixation,13028,434790.0,434923.333333,133.333333,434788.333333,00:07:14.82300,107.9,136.16,-1000.0,-1000.0,,,,building plant_horizontal plant_vertical,plant_horizontal: 0.3795948299569163 plant_vertical: 0.4259785498212485 background: 0.19442662022183518,plant_horizontal: 0.4712107419208011 plant_vertical: 0.5287892580791989,0.9054069010416667,plant_horizontal:0.7596321614583333 plant_vertical:0.13546549479166667 building:0.017229817708333334
839,BDL079_Daisy_Walk_RouteP1.mov,839,fixation,13034,435023.333333,435123.333333,100.0,434988.333333,00:07:15.02300,146.36,96.35,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 0.9400495004125035 background: 0.05995049958749656,plant_horizontal: 1.0,0.8833951822916667,plant_horizontal:0.8833951822916667
840,BDL079_Daisy_Walk_RouteP1.mov,840,fixation,13043,435323.333333,435423.333333,100.0,435288.333333,00:07:15.32300,141.44,70.27,-1000.0,-1000.0,,,,plant_horizontal,plant_horizontal: 0.9133742781189843 background: 0.08662572188101568,plant_horizontal: 1.0,0.9042610677083334,plant_horizontal:0.9042610677083334
841,BDL079_Daisy_Walk_RouteP1.mov,841,fixation,13049,435423.333333,435725.0,301.666667,435490.0,00:07:15.52500,124.75,95.56,-1000.0,-1000.0,,,,building pavement plant_horizontal,plant_horizontal: 0.42849588275288963 building: 0.006874669487043892 pavement: 0.35446098058472464 background: 0.21016846717534185,plant_horizontal: 0.5425155428024868 building: 0.008703969392635102 pavement: 0.44878048780487806,0.865302734375,plant_horizontal:0.8067154947916667 building:0.05078450520833333 pavement:0.10405924479166667
842,BDL079_Daisy_Walk_RouteP1.mov,842,fixation,13060,435858.333333,436025.0,166.666667,435856.666667,00:07:15.89200,196.39,116.94,-1000.0,-1000.0,,,,building pavement pavement plant_horizontal plant_horizontal plant_vertical,plant_horizontal: 0.4467267966249636 pavement: 0.3264474832702939 plant_vertical: 0.14233343031713705 plant_horizontal: 0.02537096304917079 background: 0.05912132673843468,plant_horizontal: 0.47479745191415673 pavement: 0.3469602325437566 plant_vertical: 0.15127713525882863 plant_horizontal: 0.026965180283258085,0.8847265625,plant_horizontal:0.759384765625 building:0.0758984375 pavement:0.46703450520833334 plant_vertical:0.0508203125
843,BDL079_Daisy_Walk_RouteP1.mov,843,fixation,13067,436091.666667,436258.333333,166.666667,436090.0,00:07:16.12500,128.08,143.44,-1000.0,-1000.0,,,,pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,plant_horizontal: 0.1054678293660146 plant_vertical: 0.4114423756775866 pavement: 0.10947442847042187 sky: 0.035234503888757956 plant_vertical: 0.06039358944143295 plant_vertical: 0.18070940372378033 background: 0.09727786943200566,plant_horizontal: 0.11683310488871483 plant_vertical: 0.45577964884798644 pavement: 0.12127145747666601 sky: 0.039031394817570654 plant_vertical: 0.06690163827426408 plant_vertical: 0.200182755694798,0.8494140625,plant_horizontal:0.6148828125 plant_vertical:0.27305013020833335 pavement:0.14334635416666666 sky:0.014007161458333334
844,BDL079_Daisy_Walk_RouteP1.mov,844,fixation,13084,436625.0,436860.0,235.0,436656.666667,00:07:16.69200,196.89,162.32,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,plant_vertical: 0.8046910239061795 plant_horizontal: 0.05972034280559314 pavement: 0.029950383400992334 background: 0.105638249887235,plant_vertical: 0.8997377446035909 plant_horizontal: 0.06677425862416785 pavement: 0.03348799677224128,0.880029296875,plant_vertical:0.2523958333333333 plant_horizontal:0.5373079427083334 building:0.047239583333333335 pavement:0.11371744791666667 sky:0.034407552083333334
845,BDL079_Daisy_Walk_RouteP1.mov,845,fixation,13097,436893.333333,437460.0,566.666667,437091.666667,00:07:17.12700,120.51,174.3,-1000.0,-1000.0,,,,pavement pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky sky sky,plant_vertical: 0.9406911724264369 background: 0.059308827573563115,plant_vertical: 1.0,0.876748046875,plant_vertical:0.2957584635416667 sky:0.029801432291666666 plant_horizontal:0.5140071614583334 pavement:0.1521875
846,BDL079_Daisy_Walk_RouteP1.mov,846,fixation,13113,437460.0,437960.0,500.0,437625.0,00:07:17.66000,115.0,192.5,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.8049641927083333,plant_vertical:0.368857421875 sky:0.01580078125 plant_horizontal:0.4961653645833333 pavement:0.017939453125
847,BDL079_Daisy_Walk_RouteP1.mov,847,fixation,13128,437993.333333,438428.333333,435.0,438126.666667,00:07:18.16200,88.57,194.22,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical sky sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.9089095052083334,plant_vertical:0.45312174479166667 plant_horizontal:0.4644694010416667 sky:0.019410807291666665 pavement:0.0243359375
848,BDL079_Daisy_Walk_RouteP1.mov,848,fixation,13139,438428.333333,438728.333333,300.0,438493.333333,00:07:18.52800,120.69,206.93,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical sculpture sky sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.861337890625,plant_vertical:0.42333333333333334 plant_horizontal:0.4276529947916667 sky:0.0309765625 pavement:0.12390299479166667 sculpture:0.0040104166666666665
